#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.028997508       1.869335643       0.028997508
     115.000000000       0.000060000       0.028997508       1.869335643       0.028997508
     110.000000000       0.000110000       0.028997508       1.869335643       0.028997508
     105.000000000       0.000200000       0.028997508       1.869335643       0.028997508
     100.000000000       0.000410000       0.028997508       1.869335643       0.028997508
      95.000000000       0.000880000       0.028997508       1.869335643       0.028997508
      90.000000000       0.001980000       0.028997508       1.869335643       0.028997508
      85.000000000       0.004560000       0.028997508       1.869335643       0.028997508
      80.000000000       0.010300000       0.028997508       1.869335643       0.028997508
      75.000000000       0.022200000       0.028997508       1.869335643       0.028997508
      70.000000000       0.047000000       0.028997508       1.869335643       0.028997508
      65.000000000       0.095000000       0.028998650       1.869335891       0.028997481
      60.000000000       0.188000000       0.029018730       1.869334677       0.028997123
      55.000000000       0.362000000       0.029103190       1.869312041       0.028995950
      50.000000000       0.683000000       0.029397592       1.869198501       0.028992510
      47.500000000       0.940000000       0.029712860       1.869066866       0.028989004
      45.000000000       1.290000000       0.030198508       1.868886647       0.028983147
      42.500000000       1.800000000       0.030891305       1.868708213       0.028973233
      40.000000000       2.530000000       0.031857775       1.868611610       0.028956399
      37.500000000       3.600000000       0.033083566       1.868742954       0.028930018
      35.000000000       5.180000000       0.034546931       1.869311875       0.028890390
      32.500000000       7.560000000       0.036255227       1.870644437       0.028831076
      30.000000000      11.100000000       0.038280549       1.873023463       0.028745556
      27.500000000      16.460000000       0.040813016       1.876638720       0.028627275
      25.000000000      24.400000000       0.044061871       1.881827781       0.028467265
      24.000000000      28.600000000       0.045581339       1.884357646       0.028391441
      23.000000000      33.400000000       0.047197257       1.887102211       0.028310487
      22.000000000      39.100000000       0.048901701       1.890055887       0.028224793
      21.000000000      45.800000000       0.050686109       1.893210724       0.028134793
      20.000000000      53.700000000       0.052475590       1.896436180       0.028044297
      19.000000000      62.800000000       0.054167581       1.899538262       0.027958588
      18.000000000      73.600000000       0.055741697       1.902417181       0.027879638
      17.000000000      86.100000000       0.057210240       1.905045076       0.027807527
      16.000000000     100.700000000       0.058585081       1.907444794       0.027741473
      15.000000000     117.800000000       0.059906143       1.909689586       0.027679375
      14.000000000     137.800000000       0.061255134       1.911918900       0.027617325
      13.000000000     161.100000000       0.062681498       1.914209073       0.027553120
      12.000000000     188.200000000       0.064069443       1.916372806       0.027491965
      11.000000000     219.900000000       0.065280028       1.918201240       0.027439757
      10.000000000     256.800000000       0.066282685       1.919663530       0.027397455
       9.000000000     299.300000000       0.067121972       1.920636646       0.027366388
       8.000000000     347.300000000       0.528318244       2.657983989       0.004167487
       7.000000000     401.600000000       0.576497122       2.766210973       0.003414169
       6.000000000     462.700000000       0.578061250       2.768985744       0.003406412
       5.000000000     531.300000000       0.581760411       2.772833611       0.003392921
       4.000000000     608.100000000       0.590028794       2.777786778       0.003369580
       3.000000000     693.800000000       0.608339972       2.783394322       0.003328261
       2.000000000     789.700000000       0.642350419       2.787921512       0.003263006
       1.000000000     897.300000000       0.696125412       2.788479706       0.003171207
       0.000000000    1018.000000000       3.017530521       3.057930118       0.000000000
# Wavelength (microns) 
       9.345795000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.027986038       1.768789721       0.027986038
     115.000000000       0.000060000       0.027986038       1.768789721       0.027986038
     110.000000000       0.000110000       0.027986038       1.768789721       0.027986038
     105.000000000       0.000200000       0.027986038       1.768789721       0.027986038
     100.000000000       0.000410000       0.027986038       1.768789721       0.027986038
      95.000000000       0.000880000       0.027986038       1.768789721       0.027986038
      90.000000000       0.001980000       0.027986038       1.768789721       0.027986038
      85.000000000       0.004560000       0.027986038       1.768789721       0.027986038
      80.000000000       0.010300000       0.027986038       1.768789721       0.027986038
      75.000000000       0.022200000       0.027986501       1.768790308       0.027986020
      70.000000000       0.047000000       0.027993119       1.768794314       0.027985830
      65.000000000       0.095000000       0.028046566       1.768804361       0.027984699
      60.000000000       0.188000000       0.028334883       1.768775274       0.027980037
      55.000000000       0.362000000       0.029564464       1.768406620       0.027964393
      50.000000000       0.683000000       0.034028049       1.766472932       0.027915740
      47.500000000       0.940000000       0.038831602       1.764036165       0.027864734
      45.000000000       1.290000000       0.045955020       1.760241948       0.027779458
      42.500000000       1.800000000       0.055000377       1.755348858       0.027641798
      40.000000000       2.530000000       0.065159005       1.749608423       0.027435871
      37.500000000       3.600000000       0.074626476       1.743780920       0.027169668
