# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.553575821E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      46.000000000       0.000000000      74.000000000       0.037355692      -0.015696160      -0.000000000       0.000000000       0.000000000       0.000000000      42.018122403
      60.000000000      46.000000000      90.000000000     110.324042898       0.034874634       0.013889930      -0.012899608       0.000000000       0.000000000       0.000000000      54.354701159
      60.000000000      46.000000000     180.000000000     166.000000000       0.055988483       0.001148748       0.000000000       0.000000000       0.000000000       0.000000000       2.051757127
      60.000000000      47.000000000       0.000000000      73.000000000       0.038423904      -0.015638185      -0.000000000       0.000000000       0.000000000       0.000000000      40.699104634
      60.000000000      47.000000000      90.000000000     109.937761204       0.035385495       0.014064442      -0.013304324       0.000000000       0.000000000       0.000000000      54.711974762
      60.000000000      47.000000000     180.000000000     167.000000000       0.057243692       0.001535267       0.000000000       0.000000000       0.000000000       0.000000000       2.681983924
      60.000000000      48.000000000       0.000000000      72.000000000       0.039550027      -0.015574130       0.000000000       0.000000000       0.000000000       0.000000000      39.378304416
      60.000000000      48.000000000      90.000000000     109.546106430       0.035918997       0.014246296      -0.013718816       0.000000000       0.000000000       0.000000000      55.062333023
      60.000000000      48.000000000     180.000000000     168.000000000       0.058530710       0.001907529       0.000000000       0.000000000       0.000000000       0.000000000       3.259023024
      60.000000000      49.000000000       0.000000000      71.000000000       0.040735223      -0.015502464       0.000000000       0.000000000       0.000000000       0.000000000      38.056656278
      60.000000000      49.000000000      90.000000000     109.149218605       0.036476102       0.014436080      -0.014143796       0.000000000       0.000000000       0.000000000      55.406362114
      60.000000000      49.000000000     180.000000000     169.000000000       0.059839018       0.002266924      -0.000000000       0.000000000       0.000000000       0.000000000       3.788370702
      60.000000000      50.000000000       0.000000000      70.000000000       0.041992825      -0.015422179       0.000000000       0.000000000       0.000000000       0.000000000      36.725747394
      60.000000000      50.000000000      90.000000000     108.747237251       0.037058203       0.014634614      -0.014580261       0.000000000       0.000000000       0.000000000      55.744935324
