# ARTDECO : output file
# Radiances at the top of the atmosphere
#   
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           1
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.199997425E-02
#         sza               vza              vaa              theta              I                 dI
      60.000000000      86.000000000     180.000000000     154.000000000       0.120176526       0.000000000
      60.000000000      87.000000000       0.000000000      33.000000000       0.199810962       0.000000000
      60.000000000      87.000000000      90.000000000      91.499485870       0.077691934       0.000000000
      60.000000000      87.000000000     180.000000000     153.000000000       0.120429643       0.000000000
      60.000000000      88.000000000       0.000000000      32.000000000       0.207222880       0.000000000
      60.000000000      88.000000000      90.000000000      90.999847680       0.076973675       0.000000000
      60.000000000      88.000000000     180.000000000     152.000000000       0.120058969       0.000000000
      60.000000000      89.000000000       0.000000000      31.000000000       0.214205259       0.000000000
      60.000000000      89.000000000      90.000000000      90.499980961       0.075594311       0.000000000
      60.000000000      89.000000000     180.000000000     151.000000000       0.118821009       0.000000000
