#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.347192687E+00     0.200008798E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.514257940E+00     0.608998793E-01     0.571167872E-01     0.633043888E-02     0.101634745E-01    -0.346363347E-01    -0.173466494E-01
    -0.512838410E+00     0.594614696E-01     0.556936996E-01     0.536173233E-02     0.910667337E-02    -0.345652946E-01    -0.162457277E-01
    -0.511417480E+00     0.580982102E-01     0.543691277E-01     0.445935338E-02     0.809298156E-02    -0.345048633E-01    -0.151681237E-01
    -0.509995160E+00     0.568170080E-01     0.531496470E-01     0.362918707E-02     0.712907200E-02    -0.344534551E-01    -0.141182644E-01
    -0.508571430E+00     0.556241661E-01     0.520410892E-01     0.287660259E-02     0.622123633E-02    -0.344093823E-01    -0.131003689E-01
    -0.507146320E+00     0.545254142E-01     0.510485723E-01     0.220646346E-02     0.537539703E-02    -0.343708708E-01    -0.121184823E-01
    -0.505719810E+00     0.535257909E-01     0.501763922E-01     0.162304434E-02     0.459700630E-02    -0.343360710E-01    -0.111763823E-01
    -0.504291930E+00     0.526296890E-01     0.494280668E-01     0.113005097E-02     0.389107040E-02    -0.343030737E-01    -0.102776274E-01
    -0.502862660E+00     0.518407604E-01     0.488062548E-01     0.730556251E-03     0.326206353E-02    -0.342699228E-01    -0.942547110E-02
    -0.501432020E+00     0.511619519E-01     0.483127896E-01     0.427013510E-03     0.271394502E-02    -0.342346312E-01    -0.862290231E-02
    -0.500000000E+00     0.505954482E-01     0.479486373E-01     0.221220114E-03     0.225010223E-02    -0.341951944E-01    -0.787258681E-02
    -0.498566620E+00     0.501426873E-01     0.477139125E-01     0.114318943E-03     0.187335195E-02    -0.341496068E-01    -0.717688708E-02
    -0.497131870E+00     0.498043296E-01     0.476078644E-01     0.106782769E-03     0.158590323E-02    -0.340958741E-01    -0.653781887E-02
    -0.495695760E+00     0.495802729E-01     0.476288933E-01     0.198416914E-03     0.138935811E-02    -0.340320301E-01    -0.595706654E-02
    -0.494258290E+00     0.494696455E-01     0.477745580E-01     0.388358792E-03     0.128469403E-02    -0.339561497E-01    -0.543596087E-02
    -0.492819470E+00     0.494708158E-01     0.480415923E-01     0.675082317E-03     0.127226057E-02    -0.338663638E-01    -0.497548139E-02
    -0.491379300E+00     0.495814034E-01     0.484259296E-01     0.105641041E-02     0.135177597E-02    -0.337608717E-01    -0.457624549E-02
    -0.489937790E+00     0.497982948E-01     0.489227258E-01     0.152952505E-02     0.152232937E-02    -0.336379560E-01    -0.423851339E-02
    -0.488494940E+00     0.501176668E-01     0.495263974E-01     0.209099067E-02     0.178238800E-02    -0.334959930E-01    -0.396218328E-02
    -0.487050750E+00     0.505350122E-01     0.502306559E-01     0.273677435E-02     0.212980763E-02    -0.333334656E-01    -0.374679758E-02
    -0.485605220E+00     0.510451694E-01     0.510285494E-01     0.346227155E-02     0.256184653E-02    -0.331489741E-01    -0.359154793E-02
    -0.484158370E+00     0.516423482E-01     0.519124945E-01     0.426232380E-02     0.307517557E-02    -0.329412496E-01    -0.349528307E-02
    -0.482710190E+00     0.523201867E-01     0.528743549E-01     0.513127808E-02     0.366591621E-02    -0.327091567E-01    -0.345651363E-02
    -0.481260700E+00     0.530717687E-01     0.539054578E-01     0.606298997E-02     0.432964451E-02    -0.324517106E-01    -0.347342727E-02
    -0.479809880E+00     0.538897029E-01     0.549966970E-01     0.705090567E-02     0.506144944E-02    -0.321680731E-01    -0.354390062E-02
    -0.478357750E+00     0.547661297E-01     0.561385358E-01     0.808805259E-02     0.585592814E-02    -0.318575734E-01    -0.366551319E-02
    -0.476904310E+00     0.556928046E-01     0.573211108E-01     0.916712275E-02     0.670724879E-02    -0.315197025E-01    -0.383556495E-02
    -0.475449570E+00     0.566611342E-01     0.585342736E-01     0.102804991E-01     0.760917317E-02    -0.311541237E-01    -0.405109291E-02
    -0.473993530E+00     0.576622459E-01     0.597676721E-01     0.114203189E-01     0.855510876E-02    -0.307606714E-01    -0.430889310E-02
    -0.472536180E+00     0.586870465E-01     0.610108181E-01     0.125785250E-01     0.953815281E-02    -0.303393520E-01    -0.460554302E-02
    -0.471077550E+00     0.597262454E-01     0.622531123E-01     0.137468771E-01     0.105511026E-01    -0.298903599E-01    -0.493741305E-02
    -0.469617630E+00     0.607704722E-01     0.634839800E-01     0.149170679E-01     0.115865561E-01    -0.294140547E-01    -0.530070614E-02
    -0.468156420E+00     0.618103020E-01     0.646928975E-01     0.160807369E-01     0.126369265E-01    -0.289109732E-01    -0.569147257E-02
    -0.466693930E+00     0.628363173E-01     0.658694596E-01     0.172295237E-01     0.136944906E-01    -0.283818284E-01    -0.610563404E-02
    -0.465230160E+00     0.638391833E-01     0.670034637E-01     0.183551372E-01     0.147514533E-01    -0.278274990E-01    -0.653901486E-02
    -0.463765120E+00     0.648096952E-01     0.680849599E-01     0.194493939E-01     0.157999837E-01    -0.272490320E-01    -0.698736273E-02
    -0.462298810E+00     0.657388519E-01     0.691043303E-01     0.205042850E-01     0.168322804E-01    -0.266476297E-01    -0.744638138E-02
    -0.460831230E+00     0.666179079E-01     0.700523436E-01     0.215120203E-01     0.178406148E-01    -0.260246463E-01    -0.791175459E-02
    -0.459362390E+00     0.674384249E-01     0.709202087E-01     0.224650716E-01     0.188173745E-01    -0.253815849E-01    -0.837916983E-02
    -0.457892300E+00     0.681923340E-01     0.716996398E-01     0.233562290E-01     0.197551203E-01    -0.247200852E-01    -0.884434820E-02
    -0.456420950E+00     0.688719987E-01     0.723829194E-01     0.241786586E-01     0.206466469E-01    -0.240419045E-01    -0.930307728E-02
    -0.454948360E+00     0.694702401E-01     0.729629241E-01     0.249259174E-01     0.214849984E-01    -0.233489305E-01    -0.975122142E-02
    -0.453474510E+00     0.699804157E-01     0.734332013E-01     0.255920326E-01     0.222635557E-01    -0.226431378E-01    -0.101847686E-01
    -0.451999430E+00     0.703964281E-01     0.737879789E-01     0.261714963E-01     0.229760288E-01    -0.219266187E-01    -0.105998282E-01
    -0.450523110E+00     0.707127993E-01     0.740222336E-01     0.266593437E-01     0.236165474E-01    -0.212015287E-01    -0.109926809E-01
    -0.449045560E+00     0.709246863E-01     0.741317065E-01     0.270511584E-01     0.241796676E-01    -0.204701019E-01    -0.113597843E-01
    -0.447566780E+00     0.710279229E-01     0.741129384E-01     0.273431134E-01     0.246604226E-01    -0.197346240E-01    -0.116978026E-01
    -0.446086770E+00     0.710190445E-01     0.739632905E-01     0.275319919E-01     0.250543497E-01    -0.189974233E-01    -0.120036234E-01
    -0.444605540E+00     0.708953132E-01     0.736809656E-01     0.276152083E-01     0.253575184E-01    -0.182608621E-01    -0.122743749E-01
    -0.443123100E+00     0.706547396E-01     0.732650221E-01     0.275908292E-01     0.255665609E-01    -0.175273181E-01    -0.125074454E-01
    -0.441639440E+00     0.702960918E-01     0.727153742E-01     0.274575836E-01     0.256786955E-01    -0.167991603E-01    -0.127005013E-01
    -0.440154580E+00     0.698189149E-01     0.720328099E-01     0.272148756E-01     0.256917404E-01    -0.160787597E-01    -0.128514937E-01
    -0.438668500E+00     0.692235179E-01     0.712189602E-01     0.268627803E-01     0.256041321E-01    -0.153684416E-01    -0.129586783E-01
    -0.437181230E+00     0.685110036E-01     0.702763342E-01     0.264020618E-01     0.254149376E-01    -0.146705150E-01    -0.130206170E-01
    -0.435692770E+00     0.676832365E-01     0.692082654E-01     0.258341536E-01     0.251238603E-01    -0.139872206E-01    -0.130361934E-01
    -0.434203110E+00     0.667428339E-01     0.680188969E-01     0.251611501E-01     0.247312385E-01    -0.133207283E-01    -0.130046146E-01
    -0.432712260E+00     0.656931705E-01     0.667131806E-01     0.243858072E-01     0.242380523E-01    -0.126731379E-01    -0.129254159E-01
    -0.431220230E+00     0.645383493E-01     0.652968357E-01     0.235115213E-01     0.236459163E-01    -0.120464572E-01    -0.127984634E-01
    -0.429727010E+00     0.632831602E-01     0.637762931E-01     0.225422944E-01     0.229570608E-01    -0.114425828E-01    -0.126239517E-01
    -0.428232620E+00     0.619330915E-01     0.621587055E-01     0.214827410E-01     0.221743400E-01    -0.108633097E-01    -0.124024065E-01
    -0.426737060E+00     0.604942563E-01     0.604518550E-01     0.203380294E-01     0.213011933E-01    -0.103103000E-01    -0.121346751E-01
    -0.425240340E+00     0.589733807E-01     0.586641355E-01     0.191138692E-01     0.203416388E-01    -0.978508625E-02    -0.118219242E-01
    -0.423742440E+00     0.573777217E-01     0.568044537E-01     0.178164438E-01     0.193002222E-01    -0.928904831E-02    -0.114656227E-01
    -0.422243390E+00     0.557151058E-01     0.548822720E-01     0.164524396E-01     0.181820432E-01    -0.882343310E-02    -0.110675498E-01
    -0.420743180E+00     0.539937870E-01     0.529074396E-01     0.150289283E-01     0.169926628E-01    -0.838931738E-02    -0.106297624E-01
    -0.419241820E+00     0.522224590E-01     0.508902063E-01     0.135533755E-01     0.157381108E-01    -0.798762156E-02    -0.101545960E-01
    -0.417739320E+00     0.504101804E-01     0.488411340E-01     0.120335772E-01     0.144248347E-01    -0.761909800E-02    -0.964464446E-02
    -0.416235670E+00     0.485662930E-01     0.467710034E-01     0.104775903E-01     0.130596409E-01    -0.728432294E-02    -0.910273552E-02
    -0.414730880E+00     0.467004117E-01     0.446908012E-01     0.889372317E-02     0.116496872E-01    -0.698370352E-02    -0.853192609E-02
    -0.413224950E+00     0.448223283E-01     0.426116107E-01     0.729045325E-02     0.102024115E-01    -0.671746883E-02    -0.793547200E-02
    -0.411717900E+00     0.429419865E-01     0.405445838E-01     0.567640634E-02     0.872551411E-02    -0.648567467E-02    -0.731681868E-02
    -0.410209720E+00     0.410693576E-01     0.385008024E-01     0.406024920E-02     0.722686039E-02    -0.628819571E-02    -0.667955877E-02
    -0.408700410E+00     0.392144271E-01     0.364912641E-01     0.245067833E-02     0.571447024E-02    -0.612473422E-02    -0.602742475E-02
    -0.407189990E+00     0.373871435E-01     0.345268254E-01     0.856376203E-03     0.419647821E-02    -0.599482225E-02    -0.536427008E-02
    -0.405678450E+00     0.355972946E-01     0.326180679E-01    -0.714095930E-03     0.268103229E-02    -0.589782028E-02    -0.469402267E-02
    -0.404165800E+00     0.338545055E-01     0.307752967E-01    -0.225229854E-02     0.117629262E-02    -0.583292667E-02    -0.402068154E-02
    -0.402652050E+00     0.321681529E-01     0.290084481E-01    -0.374998825E-02    -0.309640060E-03    -0.579918079E-02    -0.334828260E-02
    -0.401137190E+00     0.305472837E-01     0.273270055E-01    -0.519918835E-02    -0.176879480E-02    -0.579546972E-02    -0.268086396E-02
    -0.399621240E+00     0.290006120E-01     0.257399952E-01    -0.659219009E-02    -0.319333213E-02    -0.582053617E-02    -0.202246234E-02
    -0.398104190E+00     0.275363989E-01     0.242558631E-01    -0.792165800E-02    -0.457565103E-02    -0.587298656E-02    -0.137706101E-02
    -0.396586050E+00     0.261624517E-01     0.228824747E-01    -0.918062896E-02    -0.590838934E-02    -0.595129964E-02    -0.748586292E-03
    -0.395066830E+00     0.248860517E-01     0.216270417E-01    -0.103625753E-01    -0.718448989E-02    -0.605383601E-02    -0.140873586E-03
    -0.393546530E+00     0.237138990E-01     0.204960681E-01    -0.114614530E-01    -0.839725297E-02    -0.617884952E-02     0.442360866E-03
    -0.392025150E+00     0.226520794E-01     0.194953193E-01    -0.124717297E-01    -0.954036913E-02    -0.632449789E-02     0.997539230E-03
    -0.390502690E+00     0.217060247E-01     0.186297842E-01    -0.133884196E-01    -0.106079587E-01    -0.648885427E-02     0.152124473E-02
    -0.388979170E+00     0.208804870E-01     0.179036517E-01    -0.142071042E-01    -0.115945964E-01    -0.666991663E-02     0.201023714E-02
    -0.387454580E+00     0.201794786E-01     0.173202568E-01    -0.149239881E-01    -0.124953791E-01    -0.686562588E-02     0.246149001E-02
    -0.385928930E+00     0.196062734E-01     0.168820845E-01    -0.155358941E-01    -0.133059228E-01    -0.707387285E-02     0.287219337E-02
    -0.384402230E+00     0.191633720E-01     0.165907403E-01    -0.160402956E-01    -0.140224052E-01    -0.729251335E-02     0.323977883E-02
    -0.382874470E+00     0.188524808E-01     0.164469378E-01    -0.164353370E-01    -0.146415967E-01    -0.751938430E-02     0.356194001E-02
    -0.381345670E+00     0.186745119E-01     0.164504999E-01    -0.167198295E-01    -0.151608591E-01    -0.775230960E-02     0.383663601E-02
    -0.379815820E+00     0.186295634E-01     0.166003528E-01    -0.168932744E-01    -0.155781860E-01    -0.798912205E-02     0.406211716E-02
    -0.378284940E+00     0.187169241E-01     0.168945307E-01    -0.169558540E-01    -0.158921947E-01    -0.822766736E-02     0.423692557E-02
    -0.376753020E+00     0.189350747E-01     0.173301932E-01    -0.169084373E-01    -0.161021512E-01    -0.846582621E-02     0.435991347E-02
    -0.375220060E+00     0.192816973E-01     0.179036378E-01    -0.167525683E-01    -0.162079625E-01    -0.870152057E-02     0.443024450E-02
    -0.373686080E+00     0.197536810E-01     0.186103125E-01    -0.164904617E-01    -0.162101806E-01    -0.893272452E-02     0.444740108E-02
    -0.372151080E+00     0.203471488E-01     0.194448575E-01    -0.161249842E-01    -0.161100011E-01    -0.915748227E-02     0.441118991E-02
    -0.370615060E+00     0.210574783E-01     0.204011330E-01    -0.156596356E-01    -0.159092518E-01    -0.937391634E-02     0.432174165E-02
    -0.369078020E+00     0.218793291E-01     0.214722555E-01    -0.150985266E-01    -0.156103805E-01    -0.958023839E-02     0.417951051E-02
    -0.367539980E+00     0.228066626E-01     0.226506240E-01    -0.144463610E-01    -0.152164446E-01    -0.977475694E-02     0.398527480E-02
    -0.366000920E+00     0.238328134E-01     0.239280114E-01    -0.137083808E-01    -0.147310764E-01    -0.995589457E-02     0.374012522E-02
    -0.364460870E+00     0.249504750E-01     0.252955445E-01    -0.128903718E-01    -0.141584838E-01    -0.101221856E-01     0.344547078E-02
    -0.362919820E+00     0.261518021E-01     0.267438316E-01    -0.119985848E-01    -0.135033959E-01    -0.102722951E-01     0.310301691E-02
    -0.361377780E+00     0.274284192E-01     0.282629699E-01    -0.110397243E-01    -0.127710521E-01    -0.104050188E-01     0.271476522E-02
    -0.359834740E+00     0.287715027E-01     0.298426440E-01    -0.100208832E-01    -0.119671507E-01    -0.105192938E-01     0.228299272E-02
    -0.358290730E+00     0.301717839E-01     0.314721286E-01    -0.894953575E-02    -0.110978431E-01    -0.106141991E-01     0.181025453E-02
    -0.356745730E+00     0.316196857E-01     0.331404479E-01    -0.783343001E-02    -0.101696462E-01    -0.106889665E-01     0.129934277E-02
    -0.355199750E+00     0.331053116E-01     0.348363608E-01    -0.668059167E-02    -0.918944253E-02    -0.107429788E-01     0.753292751E-03
    -0.353652810E+00     0.346185231E-01     0.365484502E-01    -0.549926095E-02    -0.816442806E-02    -0.107757748E-01     0.175360426E-03
    -0.352104890E+00     0.361490529E-01     0.382652498E-01    -0.429780103E-02    -0.710203124E-02    -0.107870513E-01    -0.431016666E-03
    -0.350556010E+00     0.376864907E-01     0.399752274E-01    -0.308470536E-02    -0.600991806E-02    -0.107766620E-01    -0.106221044E-02
    -0.349006170E+00     0.392204076E-01     0.416669231E-01    -0.186849751E-02    -0.489590257E-02    -0.107446190E-01    -0.171444691E-02
    -0.347455380E+00     0.407403921E-01     0.433289881E-01    -0.657699607E-03    -0.376791691E-02    -0.106910902E-01    -0.238381738E-02
    -0.345903640E+00     0.422361352E-01     0.449502774E-01     0.539237852E-03    -0.263394582E-02    -0.106163976E-01    -0.306631074E-02
    -0.344350950E+00     0.436974853E-01     0.465199084E-01     0.171398205E-02    -0.150198223E-02    -0.105210134E-01    -0.375783372E-02
    -0.342797310E+00     0.451145122E-01     0.480273291E-01     0.285837101E-02    -0.379975969E-03    -0.104055560E-01    -0.445423584E-02
    -0.341242740E+00     0.464775524E-01     0.494623660E-01     0.396445164E-02     0.724203280E-03    -0.102707868E-01    -0.515132562E-02
