# ARTDECO : output file
# Radiances at the top of the atmosphere
#
# The single scattering intensity correction was not apply
#
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.893874054E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      28.000000000     180.000000000     148.000000000       0.033878428      -0.003024729      -0.000000000       0.000000000       0.000000000       0.000000000       8.928185163
      60.000000000      29.000000000       0.000000000      91.000000000       0.025052100      -0.005091824       0.000000000       0.000000000       0.000000000       0.000000000      20.324938290
      60.000000000      29.000000000      90.000000000     115.932364776       0.024123899       0.004557526      -0.002774462       0.000000000       0.000000000       0.000000000      22.117507030
      60.000000000      29.000000000     180.000000000     149.000000000       0.033723644      -0.002295639      -0.000000000       0.000000000       0.000000000       0.000000000       6.807209348
      60.000000000      30.000000000       0.000000000      90.000000000       0.025436010      -0.005121182       0.000000000       0.000000000       0.000000000       0.000000000      20.133590355
      60.000000000      30.000000000      90.000000000     115.658906273       0.024232970       0.004526170      -0.002849863       0.000000000       0.000000000       0.000000000      22.071742321
      60.000000000      30.000000000     180.000000000     150.000000000       0.034114946      -0.002133965      -0.000000000       0.000000000       0.000000000       0.000000000       6.255220416
      60.000000000      31.000000000       0.000000000      89.000000000       0.026253183      -0.005141573       0.000000000       0.000000000       0.000000000       0.000000000      19.584569578
      60.000000000      31.000000000      90.000000000     115.377708569       0.024325253       0.004498240      -0.002925767       0.000000000       0.000000000       0.000000000      22.059502904
      60.000000000      31.000000000     180.000000000     151.000000000       0.034857758      -0.002254078      -0.000000000       0.000000000       0.000000000       0.000000000       6.466502699
      60.000000000      32.000000000       0.000000000      88.000000000       0.027366440      -0.005122687       0.000000000       0.000000000       0.000000000       0.000000000      18.718865772
      60.000000000      32.000000000      90.000000000     115.088904462       0.024401904       0.004474979      -0.003003215       0.000000000       0.000000000       0.000000000      22.085641400
      60.000000000      32.000000000     180.000000000     152.000000000       0.035627430      -0.002372838      -0.000000000       0.000000000       0.000000000       0.000000000       6.660142737
      60.000000000      33.000000000       0.000000000      87.000000000       0.028458211      -0.005057235       0.000000000       0.000000000       0.000000000       0.000000000      17.770741323
      60.000000000      33.000000000      90.000000000     114.792628303       0.024465878       0.004457532      -0.003083301       0.000000000       0.000000000       0.000000000      22.153277485
      60.000000000      33.000000000     180.000000000     153.000000000       0.036127641      -0.002313590      -0.000000000       0.000000000       0.000000000       0.000000000       6.403933475
      60.000000000      34.000000000       0.000000000      86.000000000       0.029239917      -0.004966220       0.000000000       0.000000000       0.000000000       0.000000000      16.984384206
      60.000000000      34.000000000      90.000000000     114.489015821       0.024522069       0.004446865      -0.003167092       0.000000000       0.000000000       0.000000000      22.263224192
      60.000000000      34.000000000     180.000000000     154.000000000       0.036243786      -0.002043162      -0.000000000       0.000000000       0.000000000       0.000000000       5.637275747
      60.000000000      35.000000000       0.000000000      85.000000000       0.029652189      -0.004885068       0.000000000       0.000000000       0.000000000       0.000000000      16.474562142
      60.000000000      35.000000000      90.000000000     114.178203960       0.024577254       0.004443686      -0.003255535       0.000000000       0.000000000       0.000000000      22.413473364
