#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.488154958E+00     0.200000506E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
    -0.472536180E+00     0.677804783E-01     0.146946843E+00     0.838687938E-01     0.385462854E-02    -0.360296299E-01    -0.300107017E-01
    -0.471077550E+00     0.676787489E-01     0.146225043E+00     0.835354083E-01     0.416863632E-02    -0.355239567E-01    -0.297368000E-01
    -0.469617630E+00     0.675814296E-01     0.145498046E+00     0.831920727E-01     0.448243875E-02    -0.350209225E-01    -0.294631109E-01
    -0.468156420E+00     0.674884206E-01     0.144765871E+00     0.828388204E-01     0.479594645E-02    -0.345205486E-01    -0.291896491E-01
    -0.466693930E+00     0.673996225E-01     0.144028543E+00     0.824756886E-01     0.510906817E-02    -0.340228594E-01    -0.289164316E-01
    -0.465230160E+00     0.673149354E-01     0.143286083E+00     0.821027132E-01     0.542171506E-02    -0.335278755E-01    -0.286434731E-01
    -0.463765120E+00     0.672342595E-01     0.142538516E+00     0.817199338E-01     0.573379643E-02    -0.330356207E-01    -0.283707904E-01
    -0.462298810E+00     0.671574945E-01     0.141785866E+00     0.813273887E-01     0.604522402E-02    -0.325461151E-01    -0.280983983E-01
    -0.460831230E+00     0.670845400E-01     0.141028155E+00     0.809251174E-01     0.635590989E-02    -0.320593787E-01    -0.278263114E-01
    -0.459362390E+00     0.670152962E-01     0.140265412E+00     0.805131632E-01     0.666576429E-02    -0.315754343E-01    -0.275545464E-01
    -0.457892300E+00     0.669496629E-01     0.139497667E+00     0.800915707E-01     0.697469789E-02    -0.310943048E-01    -0.272831198E-01
    -0.456420950E+00     0.668875394E-01     0.138724939E+00     0.796603801E-01     0.728262588E-02    -0.306160058E-01    -0.270120444E-01
    -0.454948360E+00     0.668288258E-01     0.137947265E+00     0.792196414E-01     0.758945758E-02    -0.301405627E-01    -0.267413384E-01
    -0.453474510E+00     0.667734212E-01     0.137164662E+00     0.787693939E-01     0.789511105E-02    -0.296679876E-01    -0.264710126E-01
    -0.451999430E+00     0.667212261E-01     0.136377172E+00     0.783096932E-01     0.819949437E-02    -0.291983085E-01    -0.262010872E-01
    -0.450523110E+00     0.666721399E-01     0.135584819E+00     0.778405840E-01     0.850252436E-02    -0.287315402E-01    -0.259315747E-01
    -0.449045560E+00     0.666260627E-01     0.134787638E+00     0.773621182E-01     0.880411417E-02    -0.282677037E-01    -0.256624913E-01
    -0.447566780E+00     0.665828945E-01     0.133985658E+00     0.768743459E-01     0.910417947E-02    -0.278068164E-01    -0.253938514E-01
    -0.446086770E+00     0.665425351E-01     0.133178910E+00     0.763773181E-01     0.940263639E-02    -0.273488956E-01    -0.251256692E-01
    -0.444605540E+00     0.665048850E-01     0.132367432E+00     0.758710905E-01     0.969939954E-02    -0.268939613E-01    -0.248579608E-01
    -0.443123100E+00     0.664698449E-01     0.131551260E+00     0.753557201E-01     0.999438410E-02    -0.264420333E-01    -0.245907423E-01
    -0.441639440E+00     0.664373150E-01     0.130730423E+00     0.748312579E-01     0.102875098E-01    -0.259931250E-01    -0.243240259E-01
    -0.440154580E+00     0.664071964E-01     0.129904966E+00     0.742977668E-01     0.105786908E-01    -0.255472585E-01    -0.240578293E-01
    -0.438668500E+00     0.663793897E-01     0.129074912E+00     0.737552966E-01     0.108678499E-01    -0.251044437E-01    -0.237921630E-01
    -0.437181230E+00     0.663537967E-01     0.128240314E+00     0.732039161E-01     0.111549006E-01    -0.246647051E-01    -0.235270462E-01
    -0.435692770E+00     0.663303188E-01     0.127401208E+00     0.726436847E-01     0.114397630E-01    -0.242280581E-01    -0.232624930E-01
    -0.434203110E+00     0.663088576E-01     0.126557625E+00     0.720746590E-01     0.117223595E-01    -0.237945146E-01    -0.229985153E-01
    -0.432712260E+00     0.662893152E-01     0.125709609E+00     0.714969042E-01     0.120026094E-01    -0.233640924E-01    -0.227351287E-01
    -0.431220230E+00     0.662715943E-01     0.124857205E+00     0.709104867E-01     0.122804327E-01    -0.229368089E-01    -0.224723487E-01
    -0.429727010E+00     0.662555973E-01     0.124000447E+00     0.703154665E-01     0.125557537E-01    -0.225126753E-01    -0.222101872E-01
    -0.428232620E+00     0.662412276E-01     0.123139386E+00     0.697119161E-01     0.128284919E-01    -0.220917114E-01    -0.219486613E-01
    -0.426737060E+00     0.662283885E-01     0.122274063E+00     0.690999017E-01     0.130985712E-01    -0.216739306E-01    -0.216877845E-01
    -0.425240340E+00     0.662169842E-01     0.121404527E+00     0.684794945E-01     0.133659144E-01    -0.212593491E-01    -0.214275721E-01
    -0.423742440E+00     0.662069186E-01     0.120530809E+00     0.678507544E-01     0.136304503E-01    -0.208479745E-01    -0.211680339E-01
    -0.422243390E+00     0.661980966E-01     0.119652969E+00     0.672137631E-01     0.138920995E-01    -0.204398277E-01    -0.209091885E-01
    -0.420743180E+00     0.661904234E-01     0.118771046E+00     0.665685869E-01     0.141507907E-01    -0.200349186E-01    -0.206510474E-01
    -0.419241820E+00     0.661838047E-01     0.117885092E+00     0.659153015E-01     0.144064495E-01    -0.196332620E-01    -0.203936255E-01
    -0.417739320E+00     0.661781466E-01     0.116995158E+00     0.652539840E-01     0.146590026E-01    -0.192348726E-01    -0.201369376E-01
    -0.416235670E+00     0.661733556E-01     0.116101285E+00     0.645847035E-01     0.149083807E-01    -0.188397592E-01    -0.198809951E-01
    -0.414730880E+00     0.661693390E-01     0.115203527E+00     0.639075391E-01     0.151545121E-01    -0.184479360E-01    -0.196258126E-01
    -0.413224950E+00     0.661660046E-01     0.114301933E+00     0.632225668E-01     0.153973273E-01    -0.180594139E-01    -0.193714030E-01
    -0.411717900E+00     0.661632605E-01     0.113396563E+00     0.625298724E-01     0.156367547E-01    -0.176742089E-01    -0.191177825E-01
    -0.410209720E+00     0.661610156E-01     0.112487461E+00     0.618295294E-01     0.158727283E-01    -0.172923290E-01    -0.188649621E-01
    -0.408700410E+00     0.661591795E-01     0.111574679E+00     0.611216166E-01     0.161051813E-01    -0.169137843E-01    -0.186129546E-01
    -0.407189990E+00     0.661576620E-01     0.110658280E+00     0.604062236E-01     0.163340446E-01    -0.165385898E-01    -0.183617758E-01
    -0.405678450E+00     0.661563741E-01     0.109738311E+00     0.596834266E-01     0.165592547E-01    -0.161667525E-01    -0.181114365E-01
    -0.404165800E+00     0.661552269E-01     0.108814831E+00     0.589533125E-01     0.167807460E-01    -0.157982844E-01    -0.178619509E-01
    -0.402652050E+00     0.661541325E-01     0.107887900E+00     0.582159694E-01     0.169984539E-01    -0.154331968E-01    -0.176133329E-01
    -0.401137190E+00     0.661530036E-01     0.106957566E+00     0.574714765E-01     0.172123175E-01    -0.150714961E-01    -0.173655931E-01
    -0.399621240E+00     0.661517537E-01     0.106023899E+00     0.567199289E-01     0.174222725E-01    -0.147131955E-01    -0.171187470E-01
    -0.398104190E+00     0.661502967E-01     0.105086947E+00     0.559614077E-01     0.176282599E-01    -0.143583009E-01    -0.168728049E-01
    -0.396586050E+00     0.661485477E-01     0.104146775E+00     0.551960052E-01     0.178302189E-01    -0.140068224E-01    -0.166277807E-01
    -0.395066830E+00     0.661464222E-01     0.103203446E+00     0.544238145E-01     0.180280897E-01    -0.136587700E-01    -0.163836876E-01
    -0.393546530E+00     0.661438366E-01     0.102257019E+00     0.536449249E-01     0.182218147E-01    -0.133141509E-01    -0.161405376E-01
    -0.392025150E+00     0.661407080E-01     0.101307555E+00     0.528594266E-01     0.184113376E-01    -0.129729722E-01    -0.158983424E-01
    -0.390502690E+00     0.661369544E-01     0.100355112E+00     0.520674106E-01     0.185966026E-01    -0.126352405E-01    -0.156571136E-01
    -0.388979170E+00     0.661324946E-01     0.993997652E-01     0.512689794E-01     0.187775529E-01    -0.123009667E-01    -0.154168660E-01
    -0.387454580E+00     0.661272483E-01     0.984415698E-01     0.504642208E-01     0.189541363E-01    -0.119701548E-01    -0.151776095E-01
    -0.385928930E+00     0.661211358E-01     0.974805947E-01     0.496532341E-01     0.191262991E-01    -0.116428128E-01    -0.149393569E-01
    -0.384402230E+00     0.661140785E-01     0.965169095E-01     0.488361195E-01     0.192939889E-01    -0.113189483E-01    -0.147021211E-01
    -0.382874470E+00     0.661059987E-01     0.955505721E-01     0.480129676E-01     0.194571564E-01    -0.109985644E-01    -0.144659117E-01
    -0.381345670E+00     0.660968194E-01     0.945816600E-01     0.471838859E-01     0.196157503E-01    -0.106816704E-01    -0.142307430E-01
    -0.379815820E+00     0.660864646E-01     0.936102327E-01     0.463489667E-01     0.197697234E-01    -0.103682688E-01    -0.139966242E-01
    -0.378284940E+00     0.660748594E-01     0.926363691E-01     0.455083195E-01     0.199190268E-01    -0.100583680E-01    -0.137635695E-01
    -0.376753020E+00     0.660619295E-01     0.916601301E-01     0.446620384E-01     0.200636154E-01    -0.975197004E-02    -0.135315881E-01
    -0.375220060E+00     0.660476018E-01     0.906815835E-01     0.438102236E-01     0.202034444E-01    -0.944907885E-02    -0.133006906E-01
    -0.373686080E+00     0.660318041E-01     0.897008108E-01     0.429529875E-01     0.203384681E-01    -0.914970184E-02    -0.130708907E-01
    -0.372151080E+00     0.660144653E-01     0.887178813E-01     0.420904324E-01     0.204686441E-01    -0.885384215E-02    -0.128421989E-01
    -0.370615060E+00     0.659955151E-01     0.877328651E-01     0.412226611E-01     0.205939310E-01    -0.856150271E-02    -0.126146255E-01
    -0.369078020E+00     0.659748841E-01     0.867458330E-01     0.403497775E-01     0.207142884E-01    -0.827268616E-02    -0.123881809E-01
    -0.367539980E+00     0.659525046E-01     0.857568693E-01     0.394718976E-01     0.208296755E-01    -0.798739855E-02    -0.121628781E-01
    -0.366000920E+00     0.659283088E-01     0.847660335E-01     0.385891155E-01     0.209400561E-01    -0.770563824E-02    -0.119387244E-01
    -0.364460870E+00     0.659022313E-01     0.837734178E-01     0.377015548E-01     0.210453910E-01    -0.742741245E-02    -0.117157342E-01
    -0.362919820E+00     0.658742067E-01     0.827790894E-01     0.368093168E-01     0.211456455E-01    -0.715272080E-02    -0.114939157E-01
    -0.361377780E+00     0.658441711E-01     0.817831291E-01     0.359125152E-01     0.212407844E-01    -0.688156624E-02    -0.112732803E-01
    -0.359834740E+00     0.658120615E-01     0.807856054E-01     0.350112529E-01     0.213307752E-01    -0.661394789E-02    -0.110538361E-01
    -0.358290730E+00     0.657778166E-01     0.797866136E-01     0.341056570E-01     0.214155842E-01    -0.634987154E-02    -0.108355971E-01
    -0.356745730E+00     0.657413752E-01     0.787862170E-01     0.331958259E-01     0.214951816E-01    -0.608933402E-02    -0.106185698E-01
    -0.355199750E+00     0.657026780E-01     0.777844992E-01     0.322818766E-01     0.215695374E-01    -0.583233707E-02    -0.104027649E-01
    -0.353652810E+00     0.656616669E-01     0.767815509E-01     0.313639327E-01     0.216386223E-01    -0.557888369E-02    -0.101881946E-01
    -0.352104890E+00     0.656182841E-01     0.757774375E-01     0.304420947E-01     0.217024101E-01    -0.532897003E-02    -0.997486512E-02
    -0.350556010E+00     0.655724740E-01     0.747722512E-01     0.295164878E-01     0.217608742E-01    -0.508259847E-02    -0.976278827E-02
    -0.349006170E+00     0.655241815E-01     0.737660715E-01     0.285872259E-01     0.218139900E-01    -0.483976786E-02    -0.955197296E-02
    -0.347455380E+00     0.654733531E-01     0.727589855E-01     0.276544297E-01     0.218617337E-01    -0.460047831E-02    -0.934242933E-02
    -0.345903640E+00     0.654199361E-01     0.717510739E-01     0.267182145E-01     0.219040835E-01    -0.436472805E-02    -0.913416605E-02
    -0.344350950E+00     0.653638791E-01     0.707424186E-01     0.257786962E-01     0.219410184E-01    -0.413251508E-02    -0.892719171E-02
    -0.342797310E+00     0.653051318E-01     0.697331017E-01     0.248359916E-01     0.219725190E-01    -0.390383713E-02    -0.872151476E-02
    -0.341242740E+00     0.652436460E-01     0.687232191E-01     0.238902300E-01     0.219985666E-01    -0.367869457E-02    -0.851714620E-02
    -0.339687230E+00     0.651793733E-01     0.677128478E-01     0.229415233E-01     0.220191444E-01    -0.345708306E-02    -0.831409293E-02
    -0.338130800E+00     0.651122681E-01     0.667020848E-01     0.219900023E-01     0.220342365E-01    -0.323900228E-02    -0.811236567E-02
    -0.336573440E+00     0.650422845E-01     0.656910083E-01     0.210357802E-01     0.220438287E-01    -0.302444738E-02    -0.791197112E-02
    -0.335015160E+00     0.649693791E-01     0.646797102E-01     0.200789828E-01     0.220479079E-01    -0.281341601E-02    -0.771291844E-02
    -0.333455960E+00     0.648935088E-01     0.636682762E-01     0.191197305E-01     0.220464623E-01    -0.260590418E-02    -0.751521541E-02
    -0.331895850E+00     0.648146328E-01     0.626567992E-01     0.181581504E-01     0.220394814E-01    -0.240190892E-02    -0.731887094E-02
    -0.330334830E+00     0.647327106E-01     0.616453663E-01     0.171943642E-01     0.220269561E-01    -0.220142568E-02    -0.712389255E-02
    -0.328772910E+00     0.646477039E-01     0.606340714E-01     0.162285000E-01     0.220088787E-01    -0.200445088E-02    -0.693028890E-02
    -0.327210080E+00     0.645595743E-01     0.596229962E-01     0.152606743E-01     0.219852426E-01    -0.181097813E-02    -0.673806606E-02
    -0.325646360E+00     0.644682867E-01     0.586122422E-01     0.142910227E-01     0.219560429E-01    -0.162100454E-02    -0.654723366E-02
    -0.324081750E+00     0.643738060E-01     0.576018986E-01     0.133196689E-01     0.219212757E-01    -0.143452439E-02    -0.635779874E-02
    -0.322516260E+00     0.642760989E-01     0.565920615E-01     0.123467432E-01     0.218809389E-01    -0.125153288E-02    -0.616976945E-02
    -0.320949880E+00     0.641751326E-01     0.555828147E-01     0.113723641E-01     0.218350309E-01    -0.107202260E-02    -0.598315138E-02
    -0.319382620E+00     0.640708764E-01     0.545742554E-01     0.103966629E-01     0.217835522E-01    -0.895988208E-03    -0.579795244E-02
    -0.317814490E+00     0.639633012E-01     0.535664811E-01     0.941977158E-02     0.217265046E-01    -0.723424035E-03    -0.561418037E-02
    -0.316245490E+00     0.638523788E-01     0.525595836E-01     0.844181612E-02     0.216638909E-01    -0.554322999E-03    -0.543184162E-02
    -0.314675620E+00     0.637380819E-01     0.515536551E-01     0.746292300E-02     0.215957154E-01    -0.388677779E-03    -0.525094253E-02
    -0.313104890E+00     0.636203855E-01     0.505487946E-01     0.648322539E-02     0.215219838E-01    -0.226481831E-03    -0.507149045E-02
    -0.311533300E+00     0.634992653E-01     0.495450952E-01     0.550285061E-02     0.214427031E-01    -0.677272792E-04    -0.489349147E-02
    -0.309960860E+00     0.633746991E-01     0.485426570E-01     0.452193262E-02     0.213578819E-01     0.875930156E-04    -0.471695268E-02
    -0.308387580E+00     0.632466660E-01     0.475415801E-01     0.354060573E-02     0.212675303E-01     0.239486523E-03    -0.454188103E-02
    -0.306813450E+00     0.631151449E-01     0.465419528E-01     0.255899218E-02     0.211716587E-01     0.387962907E-03    -0.436828110E-02
    -0.305238480E+00     0.629801179E-01     0.455438763E-01     0.157722702E-02     0.210702800E-01     0.533030158E-03    -0.419615961E-02
    -0.303662670E+00     0.628415674E-01     0.445474458E-01     0.595439397E-03     0.209634075E-01     0.674697483E-03    -0.402552201E-02
    -0.302086030E+00     0.626994780E-01     0.435527633E-01    -0.386234987E-03     0.208510569E-01     0.812973460E-03    -0.385637474E-02
    -0.300508570E+00     0.625538361E-01     0.425599313E-01    -0.136766013E-02     0.207332452E-01     0.947866990E-03    -0.368872407E-02
    -0.298930290E+00     0.624046284E-01     0.415690462E-01    -0.234870596E-02     0.206099900E-01     0.107938812E-02    -0.352257507E-02
    -0.297351180E+00     0.622518419E-01     0.405801985E-01    -0.332924835E-02     0.204813094E-01     0.120754792E-02    -0.335793167E-02
    -0.295771260E+00     0.620954679E-01     0.395934981E-01    -0.430914423E-02     0.203472254E-01     0.133235530E-02    -0.319480081E-02
