# 
# Monochromatic solar spectrum 
# Integrated value (W m-2) : 
1373.097
# Number of sampled values :
54154
# 
# lambda (microns)         Spectr. (W m-2 microns-1) 
9.17262888e-01  8.9686930e+02
9.17347032e-01  8.9694243e+02
9.17431193e-01  8.9463930e+02
9.17515368e-01  8.7107388e+02
9.17599560e-01  8.4526050e+02
9.17683766e-01  8.7301037e+02
9.17767988e-01  9.0490530e+02
9.17852226e-01  9.0200909e+02
9.17936479e-01  9.0267427e+02
9.18020747e-01  9.0357647e+02
9.18105031e-01  8.9142838e+02
9.18189331e-01  8.9138332e+02
9.18273646e-01  9.0568787e+02
9.18357976e-01  9.0611439e+02
9.18442322e-01  8.9836087e+02
9.18526683e-01  8.9843291e+02
9.18611060e-01  9.0170451e+02
9.18695452e-01  9.0426397e+02
9.18779860e-01  9.0824398e+02
9.18864284e-01  9.0961681e+02
9.18948723e-01  9.0708130e+02
9.19033177e-01  9.0288912e+02
9.19117647e-01  8.9621258e+02
9.19202133e-01  8.9640290e+02
9.19286634e-01  9.0428462e+02
9.19371150e-01  9.0885073e+02
9.19455682e-01  9.0194124e+02
9.19540230e-01  8.9184108e+02
9.19624793e-01  8.9723453e+02
9.19709372e-01  9.0676373e+02
9.19793966e-01  9.0789715e+02
9.19878576e-01  9.0489385e+02
9.19963201e-01  9.0141899e+02
9.20047842e-01  8.9936298e+02
9.20132499e-01  8.8195294e+02
9.20217171e-01  8.6903674e+02
9.20301859e-01  8.8835835e+02
9.20386562e-01  9.0247868e+02
9.20471281e-01  8.8661504e+02
9.20556016e-01  8.7665743e+02
9.20640766e-01  8.8817636e+02
9.20725532e-01  8.9249535e+02
9.20810313e-01  8.9575126e+02
9.20895110e-01  8.9924176e+02
9.20979923e-01  8.8598967e+02
9.21064751e-01  8.7875402e+02
9.21149595e-01  8.6621761e+02
9.21234454e-01  8.4154918e+02
9.21319329e-01  8.5270383e+02
9.21404220e-01  8.6880140e+02
9.21489126e-01  8.4061302e+02
9.21574048e-01  8.2585783e+02
9.21658986e-01  8.5678436e+02
9.21743940e-01  8.8357991e+02
9.21828909e-01  8.9742085e+02
9.21913893e-01  8.8290120e+02
9.21998894e-01  8.4074246e+02
9.22083910e-01  8.4176358e+02
9.22168941e-01  8.7641568e+02
9.22253989e-01  8.9177337e+02
9.22339052e-01  8.9642840e+02
9.22424131e-01  8.9955381e+02
9.22509225e-01  8.9656773e+02
9.22594335e-01  8.7760489e+02
9.22679461e-01  8.4725517e+02
9.22764603e-01  8.4334073e+02
9.22849760e-01  8.5903664e+02
9.22934933e-01  8.4455564e+02
9.23020122e-01  7.9698003e+02
9.23105326e-01  7.6878533e+02
9.23190547e-01  7.8413125e+02
9.23275782e-01  8.1554302e+02
9.23361034e-01  8.3838106e+02
9.23446302e-01  8.4878029e+02
9.23531585e-01  8.5870666e+02
9.23616884e-01  8.7495941e+02
9.23702198e-01  8.8546320e+02
9.23787529e-01  8.8260447e+02
9.23872875e-01  8.7072551e+02
9.23958237e-01  8.4139743e+02
9.24043615e-01  8.2941327e+02
9.24129008e-01  8.6310018e+02
9.24214418e-01  8.8729172e+02
9.24299843e-01  8.8864938e+02
9.24385284e-01  8.7853763e+02
9.24470741e-01  8.7322689e+02
9.24556213e-01  8.8277527e+02
9.24641701e-01  8.8319686e+02
9.24727205e-01  8.8022692e+02
9.24812725e-01  8.5878452e+02
9.24898261e-01  8.3641481e+02
9.24983813e-01  8.6244070e+02
9.25069380e-01  8.8273098e+02
9.25154963e-01  8.7707645e+02
9.25240563e-01  8.8649282e+02
9.25326177e-01  8.9695679e+02
9.25411808e-01  8.9398833e+02
9.25497455e-01  8.7759490e+02
9.25583117e-01  8.6646019e+02
9.25668796e-01  8.7143481e+02
9.25754490e-01  8.2238322e+02
9.25840200e-01  7.7626629e+02
9.25925926e-01  8.3829168e+02
9.26011668e-01  8.6600825e+02
9.26097425e-01  8.1244653e+02
9.26183199e-01  8.1264578e+02
9.26268989e-01  8.5853394e+02
9.26354794e-01  8.8086558e+02
9.26440615e-01  8.7883822e+02
9.26526452e-01  8.6248344e+02
9.26612305e-01  8.5556852e+02
9.26698174e-01  8.7101369e+02
9.26784059e-01  8.8121401e+02
9.26869960e-01  8.7720940e+02
9.26955877e-01  8.8088737e+02
9.27041810e-01  8.9084733e+02
9.27127758e-01  8.8940245e+02
9.27213723e-01  8.7923434e+02
9.27299703e-01  8.7662912e+02
9.27385700e-01  8.8472193e+02
9.27471712e-01  8.8560411e+02
9.27557740e-01  8.8113933e+02
9.27643785e-01  8.8759976e+02
9.27729845e-01  8.9475486e+02
9.27815921e-01  8.8994224e+02
9.27902014e-01  8.8396992e+02
9.27988122e-01  8.8496710e+02
9.28074246e-01  8.7783683e+02
9.28160386e-01  8.7001267e+02
9.28246542e-01  8.7820732e+02
9.28332714e-01  8.8338195e+02
9.28418903e-01  8.7950548e+02
9.28505107e-01  8.8316994e+02
9.28591327e-01  8.8857257e+02
9.28677563e-01  8.8724805e+02
9.28763815e-01  8.8198242e+02
9.28850084e-01  8.7428466e+02
9.28936368e-01  8.6913919e+02
9.29022668e-01  8.7164259e+02
9.29108984e-01  8.6603606e+02
9.29195317e-01  8.4051041e+02
9.29281665e-01  8.3386947e+02
9.29368030e-01  8.6126957e+02
9.29454410e-01  8.8182983e+02
9.29540807e-01  8.8652676e+02
9.29627219e-01  8.7016213e+02
9.29713648e-01  8.5206816e+02
9.29800093e-01  8.5850293e+02
9.29886554e-01  8.6088755e+02
9.29973031e-01  8.6280874e+02
9.30059524e-01  8.7339958e+02
9.30146033e-01  8.7242804e+02
9.30232558e-01  8.6926112e+02
9.30319099e-01  8.7164131e+02
9.30405657e-01  8.7240329e+02
9.30492230e-01  8.7905535e+02
9.30578820e-01  8.8558940e+02
9.30665426e-01  8.7722728e+02
9.30752048e-01  8.6852192e+02
9.30838686e-01  8.6997603e+02
9.30925340e-01  8.6704470e+02
9.31012010e-01  8.6388368e+02
9.31098696e-01  8.7098973e+02
9.31185399e-01  8.7740113e+02
9.31272118e-01  8.7447042e+02
9.31358853e-01  8.6231810e+02
9.31445604e-01  8.5685545e+02
9.31532371e-01  8.7087038e+02
9.31619154e-01  8.7704517e+02
9.31705954e-01  8.7089150e+02
9.31792769e-01  8.7683355e+02
9.31879601e-01  8.7724592e+02
9.31966449e-01  8.4565115e+02
9.32053313e-01  8.2235613e+02
9.32140194e-01  8.4832827e+02
9.32227091e-01  8.7636192e+02
9.32314003e-01  8.8080041e+02
9.32400932e-01  8.7223931e+02
9.32487878e-01  8.6448639e+02
9.32574839e-01  8.6685479e+02
9.32661817e-01  8.6117498e+02
9.32748811e-01  8.6101435e+02
9.32835821e-01  8.7131131e+02
9.32922847e-01  8.6712736e+02
9.33009890e-01  8.6030280e+02
9.33096949e-01  8.6829691e+02
9.33184024e-01  8.7479517e+02
9.33271115e-01  8.7727257e+02
9.33358223e-01  8.8020816e+02
9.33445347e-01  8.8050293e+02
9.33532487e-01  8.6542145e+02
9.33619643e-01  8.4380621e+02
9.33706816e-01  8.4949856e+02
9.33794005e-01  8.6608361e+02
9.33881210e-01  8.7211357e+02
9.33968432e-01  8.7309709e+02
9.34055670e-01  8.6938084e+02
9.34142924e-01  8.7002061e+02
9.34230194e-01  8.7352450e+02
9.34317481e-01  8.7370495e+02
9.34404784e-01  8.7720675e+02
9.34492104e-01  8.7200432e+02
9.34579439e-01  8.6027786e+02
9.34666791e-01  8.5771323e+02
9.34754160e-01  8.5102941e+02
9.34841544e-01  8.5190015e+02
9.34928945e-01  8.6878714e+02
9.35016363e-01  8.7743218e+02
9.35103797e-01  8.7246492e+02
9.35191247e-01  8.3765666e+02
9.35278713e-01  8.1154962e+02
9.35366196e-01  8.4602995e+02
9.35453695e-01  8.7444072e+02
9.35541211e-01  8.7256330e+02
9.35628743e-01  8.6497488e+02
9.35716291e-01  8.5761768e+02
9.35803856e-01  8.5665785e+02
9.35891437e-01  8.5330079e+02
9.35979034e-01  8.5793529e+02
9.36066648e-01  8.5161186e+02
9.36154278e-01  8.2977246e+02
9.36241925e-01  8.3258329e+02
9.36329588e-01  8.5638050e+02
9.36417268e-01  8.5017596e+02
9.36504963e-01  8.3234369e+02
9.36592676e-01  8.5521546e+02
9.36680405e-01  8.7431738e+02
9.36768150e-01  8.7141866e+02
9.36855912e-01  8.7398983e+02
9.36943690e-01  8.7211738e+02
9.37031484e-01  8.5999535e+02
9.37119295e-01  8.5710130e+02
9.37207123e-01  8.6559319e+02
9.37294967e-01  8.6884577e+02
9.37382827e-01  8.6947955e+02
9.37470704e-01  8.4838013e+02
9.37558597e-01  8.2728858e+02
9.37646507e-01  8.4555970e+02
9.37734434e-01  8.6405137e+02
9.37822376e-01  8.7037020e+02
9.37910336e-01  8.7270788e+02
9.37998312e-01  8.6993007e+02
9.38086304e-01  8.7260777e+02
9.38174313e-01  8.6687696e+02
9.38262338e-01  8.5058411e+02
9.38350380e-01  8.4962951e+02
9.38438438e-01  8.6275545e+02
9.38526513e-01  8.6497764e+02
9.38614605e-01  8.5789132e+02
9.38702713e-01  8.5863817e+02
9.38790837e-01  8.6426370e+02
9.38878978e-01  8.6671064e+02
9.38967136e-01  8.5418485e+02
9.39055310e-01  8.4472555e+02
9.39143501e-01  8.5465772e+02
9.39231708e-01  8.5359033e+02
9.39319932e-01  8.5195660e+02
9.39408173e-01  8.5836889e+02
9.39496430e-01  8.4971052e+02
9.39584704e-01  8.4241464e+02
9.39672994e-01  8.4723944e+02
9.39761301e-01  8.5500638e+02
9.39849624e-01  8.6197789e+02
9.39937964e-01  8.6158950e+02
9.40026321e-01  8.6006953e+02
9.40114694e-01  8.6432053e+02
9.40203084e-01  8.6698614e+02
9.40291490e-01  8.4375006e+02
9.40379913e-01  8.2029651e+02
9.40468353e-01  8.4241519e+02
9.40556810e-01  8.6373424e+02
9.40645283e-01  8.5204392e+02
9.40733772e-01  8.0103502e+02
9.40822279e-01  7.6812138e+02
9.40910802e-01  8.0954407e+02
9.40999341e-01  8.4586914e+02
9.41087898e-01  8.5417834e+02
9.41176471e-01  8.4701836e+02
9.41265060e-01  8.2868696e+02
9.41353667e-01  8.3575324e+02
9.41442290e-01  8.5060188e+02
9.41530929e-01  7.8986510e+02
9.41619586e-01  6.9396241e+02
9.41708259e-01  6.9495936e+02
9.41796949e-01  7.6168444e+02
9.41885655e-01  8.2736986e+02
9.41974378e-01  8.5324758e+02
9.42063118e-01  8.4756561e+02
9.42151875e-01  8.5562988e+02
9.42240648e-01  8.5682029e+02
9.42329438e-01  8.3559992e+02
9.42418245e-01  8.2666016e+02
9.42507069e-01  8.4935649e+02
9.42595909e-01  8.6168954e+02
9.42684766e-01  8.5263726e+02
9.42773640e-01  8.5112642e+02
9.42862531e-01  8.5715274e+02
9.42951438e-01  8.6059002e+02
9.43040362e-01  8.6335130e+02
9.43129303e-01  8.5284550e+02
9.43218261e-01  8.3874674e+02
9.43307235e-01  8.4184758e+02
9.43396226e-01  8.3281232e+02
9.43485234e-01  8.1018743e+02
9.43574259e-01  8.1654898e+02
9.43663301e-01  8.4188618e+02
9.43752359e-01  8.5239344e+02
9.43841435e-01  8.4931395e+02
9.43930527e-01  8.2491134e+02
9.44019636e-01  7.8391058e+02
9.44108761e-01  7.7725553e+02
9.44197904e-01  8.2085480e+02
9.44287063e-01  8.5221341e+02
9.44376239e-01  8.5384650e+02
9.44465433e-01  8.5547893e+02
9.44554642e-01  8.3704756e+02
9.44643869e-01  8.1279581e+02
9.44733113e-01  8.2687162e+02
9.44822373e-01  8.4217430e+02
9.44911651e-01  8.2252718e+02
9.45000945e-01  8.1621292e+02
9.45090256e-01  8.3531536e+02
9.45179584e-01  8.4478401e+02
9.45268929e-01  8.5201073e+02
9.45358291e-01  8.5106640e+02
9.45447669e-01  8.3826386e+02
9.45537065e-01  8.3955943e+02
9.45626478e-01  8.3582209e+02
9.45715907e-01  8.2213508e+02
9.45805353e-01  8.3025192e+02
9.45894816e-01  8.4428931e+02
9.45984297e-01  8.4994039e+02
9.46073794e-01  8.5011476e+02
9.46163308e-01  8.4615599e+02
9.46252839e-01  8.5124496e+02
9.46342387e-01  8.5733691e+02
9.46431952e-01  8.4299633e+02
9.46521533e-01  8.1080205e+02
9.46611132e-01  8.0372949e+02
9.46700748e-01  8.3091369e+02
9.46790381e-01  8.4815908e+02
9.46880030e-01  8.4610239e+02
9.46969697e-01  8.4806093e+02
9.47059381e-01  8.5369793e+02
9.47149081e-01  8.4473000e+02
9.47238799e-01  8.3364786e+02
9.47328534e-01  8.3995283e+02
9.47418285e-01  8.5060027e+02
9.47508054e-01  8.5255546e+02
9.47597839e-01  8.3947547e+02
9.47687642e-01  8.2762518e+02
9.47777462e-01  8.3904598e+02
9.47867299e-01  8.4923807e+02
9.47957152e-01  8.4495968e+02
9.48047023e-01  8.4046034e+02
9.48136911e-01  8.4063470e+02
9.48226816e-01  8.4581377e+02
9.48316738e-01  8.4498619e+02
9.48406677e-01  8.3926714e+02
9.48496633e-01  8.4388761e+02
9.48586606e-01  8.5050670e+02
9.48676596e-01  8.4690085e+02
9.48766603e-01  8.3529774e+02
9.48856628e-01  8.3147392e+02
9.48946669e-01  8.3853435e+02
9.49036728e-01  8.3793110e+02
9.49126803e-01  8.3854911e+02
9.49216896e-01  8.4837870e+02
9.49307006e-01  8.5332205e+02
9.49397133e-01  8.5205060e+02
9.49487277e-01  8.4778467e+02
9.49577438e-01  8.4241130e+02
9.49667616e-01  8.3404613e+02
9.49757812e-01  8.2801215e+02
9.49848024e-01  8.3483772e+02
9.49938254e-01  8.4154983e+02
9.50028501e-01  8.4271952e+02
9.50118765e-01  8.4732276e+02
9.50209046e-01  8.4937684e+02
9.50299344e-01  8.4401096e+02
9.50389660e-01  8.3233645e+02
9.50479992e-01  8.2752921e+02
9.50570342e-01  8.3556152e+02
9.50660709e-01  8.2644008e+02
9.50751093e-01  8.1234378e+02
9.50841495e-01  8.2402430e+02
9.50931913e-01  8.3669561e+02
9.51022349e-01  8.3819497e+02
9.51112802e-01  8.4002535e+02
9.51203272e-01  8.3422888e+02
9.51293760e-01  8.2401449e+02
9.51384264e-01  8.3114947e+02
9.51474786e-01  8.3618296e+02
9.51565325e-01  8.2939750e+02
9.51655881e-01  8.3542307e+02
9.51746455e-01  8.4332306e+02
9.51837045e-01  8.4294179e+02
9.51927653e-01  8.4145707e+02
9.52018279e-01  8.3489750e+02
9.52108921e-01  8.3142915e+02
9.52199581e-01  8.2520477e+02
9.52290258e-01  8.1688758e+02
9.52380952e-01  8.3249775e+02
9.52471664e-01  8.4733033e+02
9.52562393e-01  8.4595664e+02
9.52653139e-01  8.4414268e+02
9.52743902e-01  8.4155820e+02
9.52834683e-01  8.3247610e+02
9.52925481e-01  8.2174556e+02
9.53016297e-01  8.2665369e+02
9.53107129e-01  8.2319367e+02
9.53197979e-01  8.0839864e+02
9.53288847e-01  8.1946862e+02
9.53379731e-01  8.3559522e+02
9.53470633e-01  8.3873585e+02
9.53561552e-01  8.3989564e+02
9.53652489e-01  8.2731042e+02
9.53743443e-01  8.0901332e+02
9.53834414e-01  8.0764995e+02
9.53925403e-01  8.1430927e+02
9.54016409e-01  8.2360294e+02
9.54107432e-01  8.2981718e+02
9.54198473e-01  8.2636393e+02
9.54289531e-01  8.2115500e+02
9.54380607e-01  8.1825357e+02
9.54471700e-01  8.1162111e+02
9.54562810e-01  7.9368724e+02
9.54653938e-01  7.6818910e+02
9.54745083e-01  7.3085255e+02
9.54836246e-01  6.9945314e+02
9.54927426e-01  7.1807191e+02
9.55018623e-01  7.5850226e+02
9.55109838e-01  7.8192588e+02
9.55201070e-01  7.9810692e+02
9.55292319e-01  8.0211846e+02
9.55383587e-01  8.0043140e+02
9.55474871e-01  8.0400273e+02
9.55566173e-01  8.0932490e+02
9.55657492e-01  8.1913431e+02
9.55748829e-01  8.2806413e+02
9.55840184e-01  8.2046302e+02
9.55931555e-01  8.1012895e+02
9.56022945e-01  8.2014935e+02
9.56114351e-01  8.3213491e+02
9.56205775e-01  8.3296012e+02
9.56297217e-01  8.2481837e+02
9.56388676e-01  8.1624237e+02
9.56480153e-01  8.2100506e+02
9.56571647e-01  8.2489160e+02
9.56663159e-01  8.2232996e+02
9.56754688e-01  8.2610543e+02
9.56846235e-01  8.3260999e+02
9.56937799e-01  8.3507152e+02
9.57029381e-01  8.3087198e+02
9.57120980e-01  8.0800753e+02
9.57212597e-01  7.8111361e+02
9.57304231e-01  7.8642003e+02
9.57395883e-01  8.0885276e+02
9.57487553e-01  8.2036914e+02
9.57579240e-01  8.1486829e+02
9.57670944e-01  8.0021054e+02
9.57762666e-01  8.0561701e+02
9.57854406e-01  8.2333765e+02
9.57946163e-01  8.3233364e+02
9.58037938e-01  8.3152047e+02
9.58129731e-01  8.2449850e+02
9.58221541e-01  8.2412270e+02
9.58313368e-01  8.2766700e+02
9.58405214e-01  8.2914140e+02
9.58497077e-01  8.3017980e+02
9.58588957e-01  8.2784413e+02
9.58680855e-01  8.2714140e+02
9.58772771e-01  8.2513347e+02
9.58864704e-01  8.2149480e+02
9.58956655e-01  8.2275093e+02
9.59048624e-01  8.1954892e+02
9.59140610e-01  8.2113095e+02
9.59232614e-01  8.2738560e+02
9.59324635e-01  8.2733553e+02
9.59416675e-01  8.2913231e+02
9.59508732e-01  8.2549744e+02
9.59600806e-01  8.2034356e+02
9.59692898e-01  8.2604925e+02
9.59785008e-01  8.2697626e+02
9.59877136e-01  8.1737501e+02
9.59969281e-01  8.1298606e+02
9.60061444e-01  8.1716970e+02
9.60153625e-01  8.1039599e+02
9.60245823e-01  8.0373330e+02
9.60338039e-01  8.1572317e+02
9.60430273e-01  8.1394036e+02
9.60522524e-01  7.9774246e+02
9.60614793e-01  7.9498838e+02
9.60707080e-01  8.0198657e+02
9.60799385e-01  8.0779044e+02
9.60891708e-01  8.0070366e+02
9.60984048e-01  7.9502727e+02
9.61076406e-01  8.0624219e+02
9.61168781e-01  8.1777750e+02
9.61261175e-01  8.2584520e+02
9.61353586e-01  8.2914889e+02
9.61446015e-01  8.2693404e+02
9.61538462e-01  8.2753216e+02
9.61630926e-01  8.2953581e+02
9.61723408e-01  8.2407848e+02
9.61815908e-01  8.1786651e+02
9.61908426e-01  8.1803342e+02
9.62000962e-01  8.1593104e+02
9.62093515e-01  8.1793477e+02
9.62186087e-01  8.2231400e+02
9.62278676e-01  7.9386142e+02
9.62371283e-01  7.6757921e+02
9.62463908e-01  7.9377179e+02
9.62556550e-01  8.1444975e+02
9.62649211e-01  8.1116356e+02
9.62741889e-01  8.1003639e+02
9.62834585e-01  7.8409973e+02
9.62927299e-01  7.6561455e+02
9.63020031e-01  7.9716838e+02
9.63112781e-01  8.2310407e+02
9.63205548e-01  8.2380782e+02
9.63298333e-01  8.2332583e+02
9.63391137e-01  8.2133556e+02
9.63483958e-01  8.1729926e+02
9.63576797e-01  7.9247782e+02
9.63669654e-01  7.7218855e+02
9.63762529e-01  7.9583289e+02
9.63855422e-01  8.1516245e+02
9.63948332e-01  8.0230618e+02
9.64041261e-01  7.7944809e+02
9.64134207e-01  7.7574773e+02
9.64227172e-01  7.9926083e+02
9.64320154e-01  8.1523724e+02
9.64413155e-01  8.1798295e+02
9.64506173e-01  8.1718021e+02
9.64599209e-01  8.1347592e+02
9.64692263e-01  8.1192209e+02
9.64785335e-01  8.0768299e+02
9.64878425e-01  7.9678590e+02
9.64971533e-01  7.9222908e+02
9.65064659e-01  8.0431649e+02
9.65157803e-01  8.0931407e+02
9.65250965e-01  8.0422069e+02
9.65344145e-01  8.1082590e+02
9.65437343e-01  8.0680699e+02
9.65530559e-01  7.8240877e+02
9.65623793e-01  7.8054174e+02
9.65717045e-01  8.0258680e+02
9.65810315e-01  8.1068660e+02
9.65903603e-01  7.9659601e+02
9.65996909e-01  7.5571985e+02
9.66090233e-01  7.3243092e+02
9.66183575e-01  7.6763984e+02
9.66276935e-01  8.0551265e+02
9.66370313e-01  8.0792693e+02
9.66463709e-01  8.0338131e+02
9.66557124e-01  8.0847097e+02
9.66650556e-01  8.0895681e+02
9.66744006e-01  8.0473449e+02
9.66837475e-01  8.0650450e+02
9.66930961e-01  8.0987813e+02
9.67024466e-01  8.1079088e+02
9.67117988e-01  8.1202398e+02
9.67211529e-01  8.0203259e+02
9.67305088e-01  7.9044191e+02
9.67398665e-01  7.9808931e+02
9.67492260e-01  8.0423804e+02
9.67585873e-01  8.0322793e+02
9.67679505e-01  7.8983035e+02
9.67773154e-01  7.6469311e+02
9.67866822e-01  7.6732061e+02
9.67960507e-01  7.9396120e+02
9.68054211e-01  8.0906688e+02
9.68147933e-01  8.0965706e+02
9.68241673e-01  8.0491359e+02
9.68335431e-01  7.9974532e+02
9.68429208e-01  8.0236273e+02
9.68523002e-01  8.0807064e+02
9.68616815e-01  8.0738119e+02
9.68710646e-01  8.0530663e+02
9.68804495e-01  8.0461790e+02
9.68898363e-01  8.0350330e+02
9.68992248e-01  8.0313460e+02
9.69086152e-01  7.8604836e+02
9.69180074e-01  7.6918162e+02
9.69274014e-01  7.8585013e+02
9.69367972e-01  8.0219287e+02
9.69461949e-01  8.0491014e+02
9.69555943e-01  8.0156272e+02
9.69649956e-01  7.9566397e+02
9.69743988e-01  8.0018851e+02
9.69838037e-01  8.0524284e+02
9.69932105e-01  8.0583073e+02
9.70026191e-01  8.0524932e+02
9.70120295e-01  8.0434932e+02
9.70214417e-01  8.0461820e+02
9.70308558e-01  8.0414344e+02
9.70402717e-01  7.9474860e+02
9.70496894e-01  7.8641909e+02
9.70591090e-01  7.9422783e+02
9.70685304e-01  7.9959249e+02
9.70779536e-01  7.7917014e+02
9.70873786e-01  7.6437845e+02
9.70968055e-01  7.8385287e+02
9.71062342e-01  7.9833540e+02
9.71156648e-01  7.9680199e+02
9.71250971e-01  8.0046351e+02
9.71345313e-01  8.0126191e+02
9.71439674e-01  7.9994063e+02
9.71534052e-01  8.0455278e+02
9.71628449e-01  8.0206610e+02
9.71722865e-01  7.9407330e+02
9.71817298e-01  7.9286014e+02
9.71911750e-01  7.9471745e+02
9.72006221e-01  7.9964344e+02
9.72100710e-01  7.9864142e+02
9.72195217e-01  7.9457149e+02
9.72289742e-01  7.9917715e+02
9.72384286e-01  8.0092545e+02
9.72478849e-01  7.9548269e+02
9.72573429e-01  7.9331931e+02
9.72668028e-01  7.9876705e+02
9.72762646e-01  8.0315584e+02
9.72857282e-01  8.0014683e+02
9.72951936e-01  7.9048380e+02
9.73046609e-01  7.7417062e+02
9.73141300e-01  7.7211924e+02
9.73236010e-01  7.8717186e+02
9.73330738e-01  7.9440750e+02
9.73425484e-01  7.9668016e+02
9.73520249e-01  7.9884637e+02
9.73615033e-01  7.9109531e+02
9.73709834e-01  7.8208155e+02
9.73804655e-01  7.8688552e+02
9.73899494e-01  7.8968436e+02
9.73994351e-01  7.5780176e+02
9.74089227e-01  7.2846091e+02
9.74184121e-01  7.5560988e+02
9.74279034e-01  7.8843712e+02
9.74373965e-01  7.9692049e+02
9.74468914e-01  7.9845014e+02
9.74563883e-01  7.8113257e+02
9.74658869e-01  7.6666393e+02
9.74753875e-01  7.8324878e+02
9.74848898e-01  7.8751560e+02
9.74943941e-01  7.6453236e+02
9.75039002e-01  7.6448848e+02
9.75134081e-01  7.8600340e+02
9.75229179e-01  7.9520797e+02
9.75324295e-01  7.9641949e+02
9.75419430e-01  7.9868153e+02
9.75514584e-01  7.9831556e+02
9.75609756e-01  7.9479781e+02
9.75704947e-01  7.9212173e+02
9.75800156e-01  7.9238725e+02
9.75895384e-01  7.9055260e+02
9.75990630e-01  7.8798375e+02
9.76085896e-01  7.8793491e+02
9.76181179e-01  7.8841073e+02
9.76276481e-01  7.8983060e+02
9.76371802e-01  7.9271845e+02
9.76467142e-01  7.8301975e+02
9.76562500e-01  7.5078042e+02
9.76657877e-01  7.3836784e+02
9.76753272e-01  7.6421815e+02
9.76848686e-01  7.8471371e+02
9.76944119e-01  7.9168516e+02
9.77039570e-01  7.8608321e+02
9.77135040e-01  7.7482772e+02
9.77230529e-01  7.7289617e+02
9.77326036e-01  7.7138410e+02
9.77421562e-01  7.7719971e+02
9.77517107e-01  7.8730377e+02
9.77612670e-01  7.9175368e+02
9.77708252e-01  7.9369112e+02
9.77803853e-01  7.9426807e+02
9.77899472e-01  7.9327618e+02
9.77995110e-01  7.9123913e+02
9.78090767e-01  7.9097984e+02
9.78186442e-01  7.8915296e+02
9.78282137e-01  7.8126638e+02
9.78377850e-01  7.7912862e+02
9.78473581e-01  7.7657385e+02
9.78569332e-01  7.6148869e+02
9.78665101e-01  7.5768540e+02
9.78760889e-01  7.7183814e+02
9.78856695e-01  7.7533989e+02
9.78952521e-01  7.5014501e+02
9.79048365e-01  7.3445360e+02
9.79144228e-01  7.5569240e+02
9.79240110e-01  7.7932139e+02
9.79336010e-01  7.8657155e+02
9.79431929e-01  7.8579203e+02
9.79527868e-01  7.8522121e+02
9.79623824e-01  7.8642203e+02
9.79719800e-01  7.8533032e+02
9.79815795e-01  7.8340568e+02
9.79911808e-01  7.8012791e+02
9.80007840e-01  7.7705962e+02
9.80103891e-01  7.8044676e+02
9.80199961e-01  7.6530615e+02
9.80296049e-01  7.4517653e+02
9.80392157e-01  7.6157280e+02
9.80488283e-01  7.8025103e+02
9.80584428e-01  7.8249001e+02
9.80680592e-01  7.8472807e+02
9.80776775e-01  7.8447021e+02
9.80872977e-01  7.8254939e+02
9.80969198e-01  7.8208413e+02
9.81065437e-01  7.8213849e+02
9.81161695e-01  7.8094626e+02
9.81257973e-01  7.8037760e+02
9.81354269e-01  7.7856308e+02
9.81450584e-01  7.7716449e+02
9.81546918e-01  7.8043719e+02
9.81643271e-01  7.8308592e+02
9.81739643e-01  7.8147962e+02
9.81836033e-01  7.7966644e+02
9.81932443e-01  7.7961706e+02
9.82028872e-01  7.8081197e+02
9.82125319e-01  7.8293943e+02
9.82221786e-01  7.8382218e+02
9.82318271e-01  7.7361587e+02
9.82414776e-01  7.6455325e+02
9.82511299e-01  7.7414065e+02
9.82607841e-01  7.8175639e+02
9.82704403e-01  7.7642522e+02
