#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.915482375E-01     0.200008610E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.792975530E+00     0.160928801E+01     0.160519141E+01     0.154530941E+01     0.154653205E+01     0.885583195E-01    -0.899592831E-03
     0.793982350E+00     0.162172744E+01     0.161768069E+01     0.155798758E+01     0.155883294E+01     0.885458000E-01     0.994925883E-03
     0.794987010E+00     0.163478251E+01     0.163081024E+01     0.157130119E+01     0.157176238E+01     0.885266394E-01     0.276649409E-02
     0.795989480E+00     0.164843651E+01     0.164456294E+01     0.158523143E+01     0.158530404E+01     0.885004825E-01     0.440402759E-02
     0.796989780E+00     0.166266964E+01     0.165891847E+01     0.159975634E+01     0.159943841E+01     0.884669995E-01     0.589730168E-02
     0.797987900E+00     0.167745812E+01     0.167385235E+01     0.161484985E+01     0.161414193E+01     0.884258895E-01     0.723688362E-02
     0.798983840E+00     0.169277476E+01     0.168933659E+01     0.163048238E+01     0.162938755E+01     0.883768821E-01     0.841426401E-02
     0.799977590E+00     0.170858885E+01     0.170533952E+01     0.164662076E+01     0.164514459E+01     0.883197395E-01     0.942189000E-02
     0.800969150E+00     0.172486658E+01     0.172182626E+01     0.166322870E+01     0.166137922E+01     0.882542570E-01     0.102532431E-01
     0.801958510E+00     0.174157097E+01     0.173875861E+01     0.168026662E+01     0.167805433E+01     0.881802660E-01     0.109028673E-01
     0.802945680E+00     0.175866250E+01     0.175609571E+01     0.169769243E+01     0.169513018E+01     0.880976328E-01     0.113664312E-01
     0.803930660E+00     0.177609887E+01     0.177379386E+01     0.171546124E+01     0.171256420E+01     0.880062610E-01     0.116407393E-01
     0.804913430E+00     0.179383505E+01     0.179180648E+01     0.173352542E+01     0.173031096E+01     0.879060946E-01     0.117237689E-01
     0.805894000E+00     0.181182442E+01     0.181008532E+01     0.175183575E+01     0.174832337E+01     0.877971128E-01     0.116147013E-01
     0.806872370E+00     0.183001833E+01     0.182858002E+01     0.177034105E+01     0.176655224E+01     0.876793345E-01     0.113139218E-01
     0.807848530E+00     0.184836638E+01     0.184723841E+01     0.178898844E+01     0.178494655E+01     0.875528182E-01     0.108230368E-01
     0.808822470E+00     0.186681692E+01     0.186600701E+01     0.180772383E+01     0.180345395E+01     0.874176608E-01     0.101448738E-01
     0.809794200E+00     0.188531776E+01     0.188483170E+01     0.182649267E+01     0.182202146E+01     0.872739946E-01     0.928345316E-02
     0.810763720E+00     0.190381588E+01     0.190365756E+01     0.184523972E+01     0.184059523E+01     0.871219897E-01     0.824398821E-02
     0.811731020E+00     0.192225782E+01     0.192242917E+01     0.186390935E+01     0.185912089E+01     0.869618541E-01     0.703287095E-02
     0.812696090E+00     0.194059018E+01     0.194109112E+01     0.188244615E+01     0.187754405E+01     0.867938306E-01     0.565763449E-02
     0.813658940E+00     0.195876034E+01     0.195958884E+01     0.190079561E+01     0.189581109E+01     0.866181921E-01     0.412688062E-02
     0.814619570E+00     0.197671624E+01     0.197786829E+01     0.191890395E+01     0.191386886E+01     0.864352443E-01     0.245027309E-02
     0.815577960E+00     0.199440656E+01     0.199587619E+01     0.193671826E+01     0.193166493E+01     0.862453269E-01     0.638512973E-03
     0.816534130E+00     0.201178216E+01     0.201356147E+01     0.195418797E+01     0.194914900E+01     0.860487994E-01    -0.129683245E-02
     0.817488050E+00     0.202879476E+01     0.203087398E+01     0.197126358E+01     0.196627159E+01     0.858460566E-01    -0.334322200E-02
     0.818439750E+00     0.204539928E+01     0.204776680E+01     0.198789895E+01     0.198298642E+01     0.856375038E-01    -0.548743690E-02
     0.819389200E+00     0.206155198E+01     0.206419444E+01     0.200404950E+01     0.199924853E+01     0.854235794E-01    -0.771540066E-02
     0.820336410E+00     0.207721261E+01     0.208011494E+01     0.201967428E+01     0.201501640E+01     0.852047306E-01    -0.100124808E-01
     0.821281370E+00     0.209234359E+01     0.209548913E+01     0.203473527E+01     0.203025120E+01     0.849814238E-01    -0.123634398E-01
     0.822224080E+00     0.210691084E+01     0.211028141E+01     0.204919811E+01     0.204491763E+01     0.847541346E-01    -0.147525961E-01
     0.823164550E+00     0.212088399E+01     0.212446003E+01     0.206303239E+01     0.205898407E+01     0.845233448E-01    -0.171639213E-01
     0.824102760E+00     0.213423608E+01     0.213799672E+01     0.207621128E+01     0.207242233E+01     0.842895486E-01    -0.195810333E-01
     0.825038720E+00     0.214694462E+01     0.215086783E+01     0.208871266E+01     0.208520875E+01     0.840532353E-01    -0.219874503E-01
     0.825972420E+00     0.215899110E+01     0.216305380E+01     0.210051857E+01     0.209732364E+01     0.838148979E-01    -0.243665636E-01
     0.826903860E+00     0.217036157E+01     0.217453979E+01     0.211161583E+01     0.210875194E+01     0.835750224E-01    -0.267018182E-01
     0.827833030E+00     0.218104657E+01     0.218531555E+01     0.212199592E+01     0.211948309E+01     0.833340898E-01    -0.289767653E-01
     0.828759940E+00     0.219104154E+01     0.219537593E+01     0.213165542E+01     0.212951151E+01     0.830925650E-01    -0.311752396E-01
     0.829684580E+00     0.220034651E+01     0.220472047E+01     0.214059569E+01     0.213883627E+01     0.828509040E-01    -0.332813640E-01
     0.830606950E+00     0.220896649E+01     0.221335387E+01     0.214882322E+01     0.214746146E+01     0.826095428E-01    -0.352797243E-01
     0.831527050E+00     0.221691137E+01     0.222128585E+01     0.215634959E+01     0.215539614E+01     0.823688975E-01    -0.371554429E-01
     0.832444870E+00     0.222419586E+01     0.222853114E+01     0.216319134E+01     0.216265427E+01     0.821293631E-01    -0.388942576E-01
     0.833360420E+00     0.223083974E+01     0.223510964E+01     0.216937017E+01     0.216925493E+01     0.818913038E-01    -0.404826727E-01
     0.834273680E+00     0.223686735E+01     0.224104603E+01     0.217491257E+01     0.217522188E+01     0.816550628E-01    -0.419079582E-01
     0.835184660E+00     0.224230803E+01     0.224637007E+01     0.217985006E+01     0.218058394E+01     0.814209443E-01    -0.431583397E-01
     0.836093350E+00     0.224719555E+01     0.225111620E+01     0.218421875E+01     0.218537449E+01     0.811892243E-01    -0.442229967E-01
     0.836999760E+00     0.225156830E+01     0.225532353E+01     0.218805943E+01     0.218963157E+01     0.809601380E-01    -0.450921916E-01
     0.837903870E+00     0.225546877E+01     0.225903549E+01     0.219141710E+01     0.219339749E+01     0.807338909E-01    -0.457572865E-01
     0.838805700E+00     0.225894373E+01     0.226229988E+01     0.219434107E+01     0.219671886E+01     0.805106392E-01    -0.462108666E-01
     0.839705220E+00     0.226204357E+01     0.226516829E+01     0.219688433E+01     0.219964608E+01     0.802905108E-01    -0.464467362E-01
     0.840602450E+00     0.226482243E+01     0.226769617E+01     0.219910365E+01     0.220223337E+01     0.800735797E-01    -0.464600170E-01
     0.841497380E+00     0.226733763E+01     0.226994226E+01     0.220105899E+01     0.220453824E+01     0.798598843E-01    -0.462471561E-01
     0.842390000E+00     0.226964945E+01     0.227196841E+01     0.220281327E+01     0.220662126E+01     0.796494197E-01    -0.458059778E-01
     0.843280320E+00     0.227182082E+01     0.227383918E+01     0.220443205E+01     0.220854576E+01     0.794421323E-01    -0.451356910E-01
     0.844168330E+00     0.227391689E+01     0.227562148E+01     0.220598306E+01     0.221037740E+01     0.792379295E-01    -0.442369245E-01
     0.845054030E+00     0.227600471E+01     0.227738417E+01     0.220753587E+01     0.221218381E+01     0.790366724E-01    -0.431117192E-01
     0.845937420E+00     0.227815279E+01     0.227919766E+01     0.220916146E+01     0.221403419E+01     0.788381787E-01    -0.417635301E-01
     0.846818490E+00     0.228043067E+01     0.228113347E+01     0.221093177E+01     0.221599889E+01     0.786422259E-01    -0.401972352E-01
     0.847697240E+00     0.228290855E+01     0.228326380E+01     0.221291928E+01     0.221814897E+01     0.784485475E-01    -0.384190866E-01
     0.848573680E+00     0.228565688E+01     0.228566115E+01     0.221519659E+01     0.222055583E+01     0.782568343E-01    -0.364366700E-01
     0.849447790E+00     0.228874574E+01     0.228839768E+01     0.221783586E+01     0.222329060E+01     0.780667452E-01    -0.342589621E-01
     0.850319580E+00     0.229224462E+01     0.229154498E+01     0.222090848E+01     0.222642390E+01     0.778778949E-01    -0.318961497E-01
     0.851189040E+00     0.229622181E+01     0.229517342E+01     0.222448449E+01     0.223002518E+01     0.776898679E-01    -0.293596953E-01
     0.852056170E+00     0.230074401E+01     0.229935181E+01     0.222863221E+01     0.223416242E+01     0.775022135E-01    -0.266622004E-01
     0.852920970E+00     0.230587592E+01     0.230414689E+01     0.223341775E+01     0.223890159E+01     0.773144508E-01    -0.238173607E-01
     0.853783430E+00     0.231167967E+01     0.230962283E+01     0.223890450E+01     0.224430620E+01     0.771260735E-01    -0.208399250E-01
     0.854643560E+00     0.231821462E+01     0.231584097E+01     0.224515286E+01     0.225043699E+01     0.769365462E-01    -0.177455098E-01
     0.855501350E+00     0.232553667E+01     0.232285914E+01     0.225221962E+01     0.225735130E+01     0.767453165E-01    -0.145506474E-01
     0.856356800E+00     0.233369807E+01     0.233073144E+01     0.226015767E+01     0.226510282E+01     0.765518113E-01    -0.112725857E-01
     0.857209900E+00     0.234274684E+01     0.233950766E+01     0.226901550E+01     0.227374107E+01     0.763554450E-01    -0.792926129E-02
     0.858060660E+00     0.235272675E+01     0.234923324E+01     0.227883711E+01     0.228331126E+01     0.761556159E-01    -0.453907560E-02
     0.858909070E+00     0.236367652E+01     0.235994849E+01     0.228966127E+01     0.229385363E+01     0.759517192E-01    -0.112094160E-02
     0.859755130E+00     0.237562985E+01     0.237168858E+01     0.230152152E+01     0.230540334E+01     0.757431437E-01     0.230594817E-02
     0.860598830E+00     0.238861489E+01     0.238448300E+01     0.231444559E+01     0.231798999E+01     0.755292804E-01     0.572215897E-02
     0.861440180E+00     0.240265438E+01     0.239835571E+01     0.232845567E+01     0.233163777E+01     0.753095185E-01     0.910825455E-02
     0.862279170E+00     0.241776488E+01     0.241332436E+01     0.234356749E+01     0.234636462E+01     0.750832598E-01     0.124447561E-01
     0.863115810E+00     0.243395719E+01     0.242940067E+01     0.235979088E+01     0.236218272E+01     0.748499117E-01     0.157124236E-01
     0.863950080E+00     0.245123531E+01     0.244658943E+01     0.237712862E+01     0.237909735E+01     0.746089044E-01     0.188921814E-01
     0.864781980E+00     0.246959720E+01     0.246488925E+01     0.239557731E+01     0.239710773E+01     0.743596816E-01     0.219654369E-01
     0.865611520E+00     0.248903464E+01     0.248429237E+01     0.241512717E+01     0.241620682E+01     0.741017056E-01     0.249141544E-01
     0.866438690E+00     0.250953248E+01     0.250478396E+01     0.243576132E+01     0.243638058E+01     0.738344702E-01     0.277208642E-01
     0.867263490E+00     0.253106931E+01     0.252634275E+01     0.245745645E+01     0.245760861E+01     0.735574954E-01     0.303688876E-01
     0.868085920E+00     0.255361728E+01     0.254894088E+01     0.248018268E+01     0.247986400E+01     0.732703327E-01     0.328424095E-01
     0.868905970E+00     0.257714188E+01     0.257254366E+01     0.250390333E+01     0.250311310E+01     0.729725726E-01     0.351265582E-01
     0.869723640E+00     0.260160266E+01     0.259711028E+01     0.252857566E+01     0.252731619E+01     0.726638401E-01     0.372075671E-01
     0.870538930E+00     0.262695309E+01     0.262259371E+01     0.255415072E+01     0.255242737E+01     0.723438007E-01     0.390728371E-01
     0.871351840E+00     0.265314078E+01     0.264894089E+01     0.258057364E+01     0.257839479E+01     0.720121624E-01     0.407110259E-01
     0.872162360E+00     0.268010741E+01     0.267609265E+01     0.260778352E+01     0.260516054E+01     0.716686829E-01     0.421121141E-01
     0.872970500E+00     0.270778999E+01     0.270398502E+01     0.263571472E+01     0.263266192E+01     0.713131581E-01     0.432675335E-01
     0.873776250E+00     0.273611985E+01     0.273254820E+01     0.266429588E+01     0.266083043E+01     0.709454408E-01     0.441701651E-01
     0.874579600E+00     0.276502366E+01     0.276170757E+01     0.269345096E+01     0.268959279E+01     0.705654342E-01     0.448144411E-01
     0.875380570E+00     0.279442492E+01     0.279138523E+01     0.272310074E+01     0.271887243E+01     0.701730780E-01     0.451964044E-01
     0.876179130E+00     0.282424151E+01     0.282149751E+01     0.275316035E+01     0.274858703E+01     0.697683873E-01     0.453137007E-01
     0.876975300E+00     0.285438978E+01     0.285195911E+01     0.278354344E+01     0.277865262E+01     0.693514044E-01     0.451656561E-01
     0.877769070E+00     0.288478211E+01     0.288268064E+01     0.281415973E+01     0.280898113E+01     0.689222383E-01     0.447532694E-01
     0.878560440E+00     0.291532893E+01     0.291357063E+01     0.284491700E+01     0.283948239E+01     0.684810442E-01     0.440792314E-01
     0.879349400E+00     0.294593842E+01     0.294453534E+01     0.287572091E+01     0.287006391E+01     0.680280340E-01     0.431479350E-01
     0.880135950E+00     0.297651795E+01     0.297548008E+01     0.290647635E+01     0.290063225E+01     0.675634638E-01     0.419654472E-01
     0.880920100E+00     0.300697458E+01     0.300630980E+01     0.293708802E+01     0.293109352E+01     0.670876321E-01     0.405394722E-01
     0.881701840E+00     0.303721451E+01     0.303692856E+01     0.296745987E+01     0.296135288E+01     0.666008960E-01     0.388793728E-01
     0.882481160E+00     0.306714446E+01     0.306724086E+01     0.299749649E+01     0.299131592E+01     0.661036581E-01     0.369961077E-01
     0.883258070E+00     0.309667305E+01     0.309715309E+01     0.302710453E+01     0.302088999E+01     0.655963512E-01     0.349021217E-01
     0.884032560E+00     0.312570984E+01     0.312657258E+01     0.305619173E+01     0.304998333E+01     0.650794608E-01     0.326113802E-01
     0.884804630E+00     0.315416714E+01     0.315540937E+01     0.308466874E+01     0.307850680E+01     0.645535036E-01     0.301392236E-01
     0.885574270E+00     0.318195984E+01     0.318357610E+01     0.311244896E+01     0.310637379E+01     0.640190373E-01     0.275023449E-01
     0.886341500E+00     0.320900743E+01     0.321099006E+01     0.313945059E+01     0.313350220E+01     0.634766298E-01     0.247185605E-01
     0.887106300E+00     0.323523209E+01     0.323757124E+01     0.316559471E+01     0.315981256E+01     0.629269041E-01     0.218069573E-01
     0.887868670E+00     0.326056142E+01     0.326324509E+01     0.319080803E+01     0.318523078E+01     0.623704932E-01     0.187875782E-01
     0.888628610E+00     0.328492825E+01     0.328794237E+01     0.321502267E+01     0.320968793E+01     0.618080497E-01     0.156813754E-01
     0.889386120E+00     0.330827115E+01     0.331159966E+01     0.323817674E+01     0.323312079E+01     0.612402415E-01     0.125100907E-01
     0.890141200E+00     0.333053496E+01     0.333415986E+01     0.326021479E+01     0.325547239E+01     0.606677478E-01     0.929612916E-02
     0.890893840E+00     0.335167092E+01     0.335557240E+01     0.328108802E+01     0.327669215E+01     0.600912627E-01     0.606247151E-02
     0.891644040E+00     0.337163775E+01     0.337579428E+01     0.330075534E+01     0.329673694E+01     0.595114750E-01     0.283245197E-02
     0.892391800E+00     0.339040170E+01     0.339479016E+01     0.331918336E+01     0.331557118E+01     0.589290712E-01    -0.370339820E-03
     0.893137120E+00     0.340793691E+01     0.341253270E+01     0.333634681E+01     0.333316720E+01     0.583447315E-01    -0.352220126E-02
     0.893879990E+00     0.342422548E+01     0.342900267E+01     0.335222864E+01     0.334950530E+01     0.577591327E-01    -0.659942042E-02
     0.894620420E+00     0.343925844E+01     0.344418992E+01     0.336682087E+01     0.336457477E+01     0.571729200E-01    -0.957854720E-02
     0.895358400E+00     0.345303506E+01     0.345809267E+01     0.338012399E+01     0.337837316E+01     0.565867344E-01    -0.124363745E-01
     0.896093930E+00     0.346556368E+01     0.347071839E+01     0.339214776E+01     0.339090716E+01     0.560011841E-01    -0.151502083E-01
     0.896827010E+00     0.347686157E+01     0.348208363E+01     0.340291104E+01     0.340219245E+01     0.554168487E-01    -0.176979698E-01
     0.897557630E+00     0.348695488E+01     0.349221400E+01     0.341244176E+01     0.341225368E+01     0.548342826E-01    -0.200583065E-01
     0.898285790E+00     0.349587892E+01     0.350114444E+01     0.342077718E+01     0.342112475E+01     0.542539950E-01    -0.222108013E-01
     0.899011500E+00     0.350367808E+01     0.350891914E+01     0.342796375E+01     0.342884870E+01     0.536764466E-01    -0.241360946E-01
     0.899734750E+00     0.351040533E+01     0.351559104E+01     0.343405668E+01     0.343547728E+01     0.531020694E-01    -0.258159316E-01
     0.900455530E+00     0.351612236E+01     0.352122201E+01     0.343912003E+01     0.344107109E+01     0.525312478E-01    -0.272333569E-01
     0.901173850E+00     0.352089948E+01     0.352588269E+01     0.344322657E+01     0.344569944E+01     0.519642992E-01    -0.283728614E-01
     0.901889700E+00     0.352481501E+01     0.352965191E+01     0.344645718E+01     0.344943977E+01     0.514015037E-01    -0.292204141E-01
     0.902603090E+00     0.352795518E+01     0.353261661E+01     0.344890075E+01     0.345237760E+01     0.508430692E-01    -0.297636272E-01
     0.903314000E+00     0.353041354E+01     0.353487118E+01     0.345065354E+01     0.345460588E+01     0.502891694E-01    -0.299918008E-01
     0.904022450E+00     0.353229076E+01     0.353651734E+01     0.345181898E+01     0.345622483E+01     0.497398863E-01    -0.298960487E-01
     0.904728410E+00     0.353369384E+01     0.353766326E+01     0.345250687E+01     0.345734117E+01     0.491952799E-01    -0.294693549E-01
     0.905431910E+00     0.353473584E+01     0.353842337E+01     0.345283307E+01     0.345806778E+01     0.486553010E-01    -0.287066099E-01
     0.906132920E+00     0.353553505E+01     0.353891745E+01     0.345291869E+01     0.345852297E+01     0.481198839E-01    -0.276047346E-01
     0.906831450E+00     0.353621450E+01     0.353927017E+01     0.345288954E+01     0.345882992E+01     0.475888687E-01    -0.261626367E-01
     0.907527510E+00     0.353690122E+01     0.353961032E+01     0.345287537E+01     0.345911598E+01     0.470620325E-01    -0.243812518E-01
     0.908221080E+00     0.353772550E+01     0.354007010E+01     0.345300919E+01     0.345951191E+01     0.465391129E-01    -0.222636588E-01
     0.908912160E+00     0.353882017E+01     0.354078433E+01     0.345342645E+01     0.346015116E+01     0.460197702E-01    -0.198149670E-01
     0.909600760E+00     0.354031982E+01     0.354188974E+01     0.345426428E+01     0.346116911E+01     0.455035974E-01    -0.170423005E-01
     0.910286860E+00     0.354235993E+01     0.354352400E+01     0.345566059E+01     0.346270218E+01     0.449901516E-01    -0.139549417E-01
     0.910970470E+00     0.354507616E+01     0.354582502E+01     0.345775334E+01     0.346488707E+01     0.444789110E-01    -0.105640549E-01
     0.911651600E+00     0.354860345E+01     0.354893011E+01     0.346067964E+01     0.346785995E+01     0.439693003E-01    -0.688273887E-02
     0.912330220E+00     0.355307494E+01     0.355297481E+01     0.346457470E+01     0.347175535E+01     0.434607236E-01    -0.292621045E-02
     0.913006350E+00     0.355862161E+01     0.355809251E+01     0.346957133E+01     0.347670567E+01     0.429525000E-01     0.128876561E-02
     0.913679980E+00     0.356537089E+01     0.356441313E+01     0.347579869E+01     0.348284000E+01     0.424439276E-01     0.574351587E-02
     0.914351110E+00     0.357344614E+01     0.357206248E+01     0.348338165E+01     0.349028341E+01     0.419342572E-01     0.104177831E-01
     0.915019740E+00     0.358296568E+01     0.358116137E+01     0.349243986E+01     0.349915604E+01     0.414227042E-01     0.152897770E-01
     0.915685870E+00     0.359404201E+01     0.359182472E+01     0.350308694E+01     0.350957231E+01     0.409084536E-01     0.203362912E-01
     0.916349480E+00     0.360678053E+01     0.360416040E+01     0.351542921E+01     0.352163967E+01     0.403906797E-01     0.255326718E-01
     0.917010590E+00     0.362127993E+01     0.361826944E+01     0.352956607E+01     0.353545887E+01     0.398685052E-01     0.308534226E-01
     0.917669190E+00     0.363763013E+01     0.363424410E+01     0.354558791E+01     0.355112199E+01     0.393410609E-01     0.362718089E-01
     0.918325280E+00     0.365591230E+01     0.365216780E+01     0.356357619E+01     0.356871244E+01     0.388074595E-01     0.417603212E-01
     0.918978850E+00     0.367619771E+01     0.367211397E+01     0.358360219E+01     0.358830373E+01     0.382668181E-01     0.472906739E-01
     0.919629920E+00     0.369854833E+01     0.369414665E+01     0.360572771E+01     0.360996010E+01     0.377182300E-01     0.528343103E-01
     0.920278460E+00     0.372301366E+01     0.371831729E+01     0.363000183E+01     0.363373337E+01     0.371608379E-01     0.583618952E-01
     0.920924480E+00     0.374963315E+01     0.374466720E+01     0.365646338E+01     0.365966529E+01     0.365937646E-01     0.638442576E-01
     0.921567990E+00     0.377843463E+01     0.377322589E+01     0.368513932E+01     0.368778599E+01     0.360161507E-01     0.692522270E-01
     0.922208970E+00     0.380943238E+01     0.380400923E+01     0.371604288E+01     0.371811202E+01     0.354271891E-01     0.745565645E-01
     0.922847430E+00     0.384262951E+01     0.383702173E+01     0.374917588E+01     0.375064873E+01     0.348260765E-01     0.797286492E-01
     0.923483360E+00     0.387801536E+01     0.387225398E+01     0.378452620E+01     0.378538764E+01     0.342120646E-01     0.847402444E-01
     0.924116760E+00     0.391556678E+01     0.390968393E+01     0.382206902E+01     0.382230776E+01     0.335844380E-01     0.895639273E-01
     0.924747640E+00     0.395524825E+01     0.394927696E+01     0.386176696E+01     0.386137558E+01     0.329425185E-01     0.941732546E-01
     0.925375980E+00     0.399700926E+01     0.399098328E+01     0.390356750E+01     0.390254257E+01     0.322857109E-01     0.985426485E-01
     0.926001800E+00     0.404078887E+01     0.403474250E+01     0.394740751E+01     0.394574964E+01     0.316134365E-01     0.102648070E+00
     0.926625070E+00     0.408650979E+01     0.408047770E+01     0.399320739E+01     0.399092129E+01     0.309252321E-01     0.106466569E+00
     0.927245820E+00     0.413408640E+01     0.412810339E+01     0.404087904E+01     0.403797346E+01     0.302206360E-01     0.109977156E+00
     0.927864020E+00     0.418341622E+01     0.417751706E+01     0.409031740E+01     0.408680521E+01     0.294993239E-01     0.113160217E+00
     0.928479680E+00     0.423438783E+01     0.422860707E+01     0.414140838E+01     0.413730644E+01     0.287610012E-01     0.115998247E+00
     0.929092810E+00     0.428687844E+01     0.428125021E+01     0.419402644E+01     0.418935557E+01     0.280054493E-01     0.118475724E+00
     0.929703390E+00     0.434075180E+01     0.433530958E+01     0.424803246E+01     0.424281734E+01     0.272325671E-01     0.120579137E+00
     0.930311420E+00     0.439586297E+01     0.439063944E+01     0.430327862E+01     0.429754768E+01     0.264423126E-01     0.122297312E+00
     0.930916910E+00     0.445205841E+01     0.444708525E+01     0.435960845E+01     0.435339372E+01     0.256347149E-01     0.123621431E+00
     0.931519860E+00     0.450917491E+01     0.450448262E+01     0.441685582E+01     0.441019273E+01     0.248099015E-01     0.124545065E+00
     0.932120250E+00     0.456703943E+01     0.456265712E+01     0.447484471E+01     0.446777195E+01     0.239681156E-01     0.125064268E+00
     0.932718090E+00     0.462547473E+01     0.462143000E+01     0.453339497E+01     0.452595425E+01     0.231096466E-01     0.125177700E+00
     0.933313380E+00     0.468429668E+01     0.468061541E+01     0.459231958E+01     0.458455539E+01     0.222348848E-01     0.124886599E+00
     0.933906110E+00     0.474331521E+01     0.474002143E+01     0.465142561E+01     0.464338499E+01     0.213443227E-01     0.124194848E+00
     0.934496290E+00     0.480233841E+01     0.479945415E+01     0.471051839E+01     0.470225061E+01     0.204385081E-01     0.123108950E+00
     0.935083910E+00     0.486116970E+01     0.485871484E+01     0.476939865E+01     0.476095497E+01     0.195181035E-01     0.121638077E+00
     0.935668980E+00     0.491961305E+01     0.491760521E+01     0.482786776E+01     0.481930111E+01     0.185838216E-01     0.119793978E+00
     0.936251480E+00     0.497746921E+01     0.497592363E+01     0.488572402E+01     0.487708866E+01     0.176365024E-01     0.117591081E+00
     0.936831420E+00     0.503454298E+01     0.503347240E+01     0.494276986E+01     0.493412107E+01     0.166770134E-01     0.115046257E+00
     0.937408790E+00     0.509063952E+01     0.509005413E+01     0.499880827E+01     0.499020200E+01     0.157063269E-01     0.112178922E+00
     0.937983600E+00     0.514556960E+01     0.514547695E+01     0.505364797E+01     0.504514052E+01     0.147254492E-01     0.109010786E+00
     0.938555840E+00     0.519914703E+01     0.519955196E+01     0.510710091E+01     0.509874853E+01     0.137354835E-01     0.105565945E+00
     0.939125520E+00     0.525119380E+01     0.525209841E+01     0.515898739E+01     0.515084594E+01     0.127375561E-01     0.101870558E+00
     0.939692620E+00     0.530153675E+01     0.530294032E+01     0.520913274E+01     0.520125737E+01     0.117328980E-01     0.979530234E-01
     0.940257150E+00     0.535001436E+01     0.535191341E+01     0.525737414E+01     0.524981888E+01     0.107227340E-01     0.938434513E-01
     0.940819110E+00     0.539647435E+01     0.539886259E+01     0.530355823E+01     0.529637566E+01     0.970834557E-02     0.895737648E-01
     0.941378490E+00     0.544077506E+01     0.544364341E+01     0.534754244E+01     0.534078335E+01     0.869106574E-02     0.851775499E-01
     0.941935300E+00     0.548278902E+01     0.548612565E+01     0.538919865E+01     0.538291168E+01     0.767221712E-02     0.806896412E-01
     0.942489530E+00     0.552240100E+01     0.552619136E+01     0.542841116E+01     0.542264248E+01     0.665317754E-02     0.761462461E-01
     0.943041180E+00     0.555951139E+01     0.556373829E+01     0.546508015E+01     0.545987313E+01     0.563531789E-02     0.715845074E-01
     0.943590250E+00     0.559403649E+01     0.559868014E+01     0.549912187E+01     0.549451680E+01     0.462001262E-02     0.670423727E-01
     0.944136730E+00     0.562590885E+01     0.563094699E+01     0.553046911E+01     0.552650286E+01     0.360865051E-02     0.625584611E-01
     0.944680640E+00     0.565508047E+01     0.566048847E+01     0.555907426E+01     0.555578011E+01     0.260255273E-02     0.581715132E-01
     0.945221950E+00     0.568151919E+01     0.568727010E+01     0.558490581E+01     0.558231305E+01     0.160311295E-02     0.539208120E-01
     0.945760680E+00     0.570521467E+01     0.571127945E+01     0.560795426E+01     0.560608810E+01     0.611604465E-03     0.498451465E-01
     0.946296830E+00     0.572617533E+01     0.573252292E+01     0.562822904E+01     0.562711032E+01    -0.370698031E-03     0.459831446E-01
     0.946830380E+00     0.574442923E+01     0.575102672E+01     0.564575947E+01     0.564540452E+01    -0.134252692E-02     0.423730068E-01
     0.947361340E+00     0.576002636E+01     0.576683917E+01     0.566059694E+01     0.566101739E+01    -0.230272069E-02     0.390519171E-01
     0.947889710E+00     0.577303729E+01     0.578002933E+01     0.567281359E+01     0.567401626E+01    -0.325015792E-02     0.360561031E-01
     0.948415480E+00     0.578355354E+01     0.579068740E+01     0.568250269E+01     0.568448950E+01    -0.418376510E-02     0.334205781E-01
     0.948938660E+00     0.579168825E+01     0.579892538E+01     0.568977925E+01     0.569254715E+01    -0.510257686E-02     0.311787602E-01
     0.949459240E+00     0.579757528E+01     0.580487621E+01     0.569477916E+01     0.569832007E+01    -0.600567149E-02     0.293624509E-01
     0.949977220E+00     0.580136957E+01     0.580869410E+01     0.569765949E+01     0.570196029E+01    -0.689223023E-02     0.280014738E-01
     0.950492600E+00     0.580324653E+01     0.581055396E+01     0.569859790E+01     0.570364047E+01    -0.776152511E-02     0.271235242E-01
     0.951005380E+00     0.580340161E+01     0.581065092E+01     0.569779214E+01     0.570355342E+01    -0.861292412E-02     0.267539735E-01
     0.951515560E+00     0.580204963E+01     0.580919974E+01     0.569545944E+01     0.570191149E+01    -0.944589590E-02     0.269156858E-01
     0.952023130E+00     0.579942413E+01     0.580643410E+01     0.569183579E+01     0.569894590E+01    -0.102599980E-01     0.276288267E-01
     0.952528100E+00     0.579577634E+01     0.580260557E+01     0.568717486E+01     0.569490574E+01    -0.110549287E-01     0.289107412E-01
     0.953030460E+00     0.579137433E+01     0.579798283E+01     0.568174726E+01     0.569005716E+01    -0.118304658E-01     0.307757523E-01
     0.953530220E+00     0.578650167E+01     0.579285024E+01     0.567583901E+01     0.568468198E+01    -0.125865319E-01     0.332351366E-01
     0.954027360E+00     0.578145656E+01     0.578750702E+01     0.566975082E+01     0.567907690E+01    -0.133231195E-01     0.362967955E-01
     0.954521890E+00     0.577654991E+01     0.578226531E+01     0.566379601E+01     0.567355150E+01    -0.140403829E-01     0.399654563E-01
