#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 unknown 
# Used material is:
 unknown 
# Number of phase matrix elements : 
 4 
# number of wavelengths 
   186
#  lambda         nteta          Cext               SSA                g 
-9.9994517e-01     3.1714055e-01  0.0  0.0  0.0 
-9.9993565e-01     3.0758795e-01  0.0  0.0  0.0 
-9.9992537e-01     3.0425063e-01  0.0  0.0  0.0 
-9.9990252e-01     3.1115508e-01  0.0  0.0  0.0 
-9.9984770e-01     3.4303179e-01  0.0  0.0  0.0 
-9.9981571e-01     3.5290614e-01  0.0  0.0  0.0 
-9.9978068e-01     3.5442016e-01  0.0  0.0  0.0 
-9.9974261e-01     3.4784910e-01  0.0  0.0  0.0 
-9.9950656e-01     2.6140484e-01  0.0  0.0  0.0 
-9.9939083e-01     2.2960991e-01  0.0  0.0  0.0 
-9.9926292e-01     2.0526068e-01  0.0  0.0  0.0 
-9.9919439e-01     1.9553900e-01  0.0  0.0  0.0 
-9.9904822e-01     1.7984225e-01  0.0  0.0  0.0 
-9.9880613e-01     1.6284111e-01  0.0  0.0  0.0 
-9.9862953e-01     1.5442589e-01  0.0  0.0  0.0 
-9.9813480e-01     1.3927858e-01  0.0  0.0  0.0 
-9.9756405e-01     1.2856609e-01  0.0  0.0  0.0 
-9.9691733e-01     1.2033930e-01  0.0  0.0  0.0 
-9.9619470e-01     1.1398204e-01  0.0  0.0  0.0 
-9.9452190e-01     1.0535836e-01  0.0  0.0  0.0 
-9.9254615e-01     9.9868506e-02  0.0  0.0  0.0 
-9.9026807e-01     9.6100092e-02  0.0  0.0  0.0 
-9.8162718e-01     9.1858827e-02  0.0  0.0  0.0 
-9.6592583e-01     9.4109222e-02  0.0  0.0  0.0 
-9.3358043e-01     1.0602597e-01  0.0  0.0  0.0 
-8.9100652e-01     1.2570910e-01  0.0  0.0  0.0 
-8.4804810e-01     1.5118365e-01  0.0  0.0  0.0 
-8.3867057e-01     1.5435183e-01  0.0  0.0  0.0 
-8.1915204e-01     1.4854717e-01  0.0  0.0  0.0 
-8.1411552e-01     1.4954457e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5532079e-01  0.0  0.0  0.0 
-8.0385686e-01     1.6850869e-01  0.0  0.0  0.0 
-7.9863551e-01     1.8969709e-01  0.0  0.0  0.0 
-7.9441469e-01     2.1196760e-01  0.0  0.0  0.0 
-7.8801075e-01     2.5171423e-01  0.0  0.0  0.0 
-7.7714596e-01     3.1577855e-01  0.0  0.0  0.0 
-7.7162458e-01     3.3768281e-01  0.0  0.0  0.0 
-7.6604444e-01     3.4850582e-01  0.0  0.0  0.0 
-7.6040597e-01     3.4724727e-01  0.0  0.0  0.0 
-7.5470958e-01     3.3468473e-01  0.0  0.0  0.0 
-7.4314483e-01     2.8428459e-01  0.0  0.0  0.0 
-7.3135370e-01     2.1974675e-01  0.0  0.0  0.0 
-7.1933980e-01     1.5995064e-01  0.0  0.0  0.0 
-7.1202597e-01     1.3053206e-01  0.0  0.0  0.0 
-7.0710678e-01     1.1412895e-01  0.0  0.0  0.0 
-7.0090926e-01     9.6988730e-02  0.0  0.0  0.0 
-6.9465837e-01     8.3544441e-02  0.0  0.0  0.0 
-6.8835458e-01     7.3182195e-02  0.0  0.0  0.0 
-6.8199836e-01     6.5549858e-02  0.0  0.0  0.0 
-6.7559021e-01     6.0068741e-02  0.0  0.0  0.0 
-6.6913061e-01     5.6376018e-02  0.0  0.0  0.0 
-6.5605903e-01     5.2887775e-02  0.0  0.0  0.0 
-6.4278761e-01     5.2468739e-02  0.0  0.0  0.0 
-6.1566148e-01     5.4569453e-02  0.0  0.0  0.0 
-6.0181502e-01     5.4823641e-02  0.0  0.0  0.0 
-5.8778525e-01     5.3701922e-02  0.0  0.0  0.0 
-5.7357644e-01     5.0962478e-02  0.0  0.0  0.0 
-5.5919290e-01     4.6848167e-02  0.0  0.0  0.0 
-5.1503807e-01     3.1881224e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8101791e-02  0.0  0.0  0.0 
-4.8480962e-01     2.5491364e-02  0.0  0.0  0.0 
-4.6947156e-01     2.3910262e-02  0.0  0.0  0.0 
-4.5399050e-01     2.3041885e-02  0.0  0.0  0.0 
-3.9073113e-01     2.1245513e-02  0.0  0.0  0.0 
-3.0901699e-01     1.8310899e-02  0.0  0.0  0.0 
-2.4192190e-01     1.7068289e-02  0.0  0.0  0.0 
-1.9080900e-01     1.6850017e-02  0.0  0.0  0.0 
-1.5643447e-01     1.7048592e-02  0.0  0.0  0.0 
-8.7155743e-02     1.8205158e-02  0.0  0.0  0.0 
-3.4899497e-02     2.0017197e-02  0.0  0.0  0.0 
 1.7452406e-02     2.2774016e-02  0.0  0.0  0.0 
 6.9756474e-02     2.6901053e-02  0.0  0.0  0.0 
 1.0452846e-01     3.0618435e-02  0.0  0.0  0.0 
 1.3917310e-01     3.5312146e-02  0.0  0.0  0.0 
 1.7364818e-01     4.1116532e-02  0.0  0.0  0.0 
 2.2495105e-01     5.2678715e-02  0.0  0.0  0.0 
 2.7563736e-01     6.8388365e-02  0.0  0.0  0.0 
 3.0901699e-01     8.1913039e-02  0.0  0.0  0.0 
 3.2556815e-01     8.9531399e-02  0.0  0.0  0.0 
 3.5836795e-01     1.0732509e-01  0.0  0.0  0.0 
 3.9073113e-01     1.2852043e-01  0.0  0.0  0.0 
 4.3837115e-01     1.6817132e-01  0.0  0.0  0.0 
 4.6947156e-01     2.0084776e-01  0.0  0.0  0.0 
 5.0000000e-01     2.3894699e-01  0.0  0.0  0.0 
 5.2991926e-01     2.8376317e-01  0.0  0.0  0.0 
 5.7357644e-01     3.6523256e-01  0.0  0.0  0.0 
 6.1566148e-01     4.6659890e-01  0.0  0.0  0.0 
 6.4278761e-01     5.4733479e-01  0.0  0.0  0.0 
 6.6913061e-01     6.3932312e-01  0.0  0.0  0.0 
 6.9465837e-01     7.4492610e-01  0.0  0.0  0.0 
 7.3135370e-01     9.2998266e-01  0.0  0.0  0.0 
 7.5470958e-01     1.0742537e+00  0.0  0.0  0.0 
 7.7714596e-01     1.2371260e+00  0.0  0.0  0.0 
 7.9863551e-01     1.4211004e+00  0.0  0.0  0.0 
 8.1915204e-01     1.6276594e+00  0.0  0.0  0.0 
 8.3867057e-01     1.8610646e+00  0.0  0.0  0.0 
 8.6602540e-01     2.2695403e+00  0.0  0.0  0.0 
 8.9100652e-01     2.7586739e+00  0.0  0.0  0.0 
 9.0630779e-01     3.1342826e+00  0.0  0.0  0.0 
 9.2718385e-01     3.7754073e+00  0.0  0.0  0.0 
 9.3969262e-01     4.2566824e+00  0.0  0.0  0.0 
 9.5630476e-01     5.0646729e+00  0.0  0.0  0.0 
 9.7029573e-01     5.9893532e+00  0.0  0.0  0.0 
 9.7814760e-01     6.7095957e+00  0.0  0.0  0.0 
 9.8162718e-01     7.1242580e+00  0.0  0.0  0.0 
 9.8480775e-01     7.6030893e+00  0.0  0.0  0.0 
 9.8768834e-01     8.1897879e+00  0.0  0.0  0.0 
 9.9026807e-01     8.9547968e+00  0.0  0.0  0.0 
 9.9254615e-01     1.0051419e+01  0.0  0.0  0.0 
 9.9357186e-01     1.0817225e+01  0.0  0.0  0.0 
 9.9452190e-01     1.1819823e+01  0.0  0.0  0.0 
 9.9539620e-01     1.3172254e+01  0.0  0.0  0.0 
 9.9619470e-01     1.5068240e+01  0.0  0.0  0.0 
 9.9663739e-01     1.6598070e+01  0.0  0.0  0.0 
 9.9691733e-01     1.7849442e+01  0.0  0.0  0.0 
 9.9731448e-01     2.0185934e+01  0.0  0.0  0.0 
 9.9756405e-01     2.2142771e+01  0.0  0.0  0.0 
 9.9780147e-01     2.4524961e+01  0.0  0.0  0.0 
 9.9813480e-01     2.9184921e+01  0.0  0.0  0.0 
 9.9834182e-01     3.3286556e+01  0.0  0.0  0.0 
 9.9853667e-01     3.8493549e+01  0.0  0.0  0.0 
 9.9862953e-01     4.1626976e+01  0.0  0.0  0.0 
 9.9880614e-01     4.9268711e+01  0.0  0.0  0.0 
 9.9897057e-01     5.9324280e+01  0.0  0.0  0.0 
 9.9904822e-01     6.5549210e+01  0.0  0.0  0.0 
 9.9912283e-01     7.2785263e+01  0.0  0.0  0.0 
 9.9919440e-01     8.1247818e+01  0.0  0.0  0.0 
 9.9926292e-01     9.1223068e+01  0.0  0.0  0.0 
 9.9932839e-01     1.0310806e+02  0.0  0.0  0.0 
 9.9939083e-01     1.1747977e+02  0.0  0.0  0.0 
 9.9945022e-01     1.3521442e+02  0.0  0.0  0.0 
 9.9950656e-01     1.5768904e+02  0.0  0.0  0.0 
 9.9955986e-01     1.8711455e+02  0.0  0.0  0.0 
 9.9961012e-01     2.2706738e+02  0.0  0.0  0.0 
 9.9963410e-01     2.5267535e+02  0.0  0.0  0.0 
 9.9965732e-01     2.8330142e+02  0.0  0.0  0.0 
 9.9967979e-01     3.2019614e+02  0.0  0.0  0.0 
 9.9970149e-01     3.6491275e+02  0.0  0.0  0.0 
 9.9972243e-01     4.1936282e+02  0.0  0.0  0.0 
 9.9974261e-01     4.8587448e+02  0.0  0.0  0.0 
 9.9976203e-01     5.6724890e+02  0.0  0.0  0.0 
 9.9978068e-01     6.6680975e+02  0.0  0.0  0.0 
 9.9979858e-01     7.8843805e+02  0.0  0.0  0.0 
 9.9981571e-01     9.3658240e+02  0.0  0.0  0.0 
 9.9983208e-01     1.1162323e+03  0.0  0.0  0.0 
 9.9984770e-01     1.3328413e+03  0.0  0.0  0.0 
 9.9986254e-01     1.5921851e+03  0.0  0.0  0.0 
 9.9987663e-01     1.9001403e+03  0.0  0.0  0.0 
 9.9988996e-01     2.2623735e+03  0.0  0.0  0.0 
 9.9990252e-01     2.6839343e+03  0.0  0.0  0.0 
 9.9991433e-01     3.1687578e+03  0.0  0.0  0.0 
 9.9992537e-01     3.7190898e+03  0.0  0.0  0.0 
 9.9993565e-01     4.3348687e+03  0.0  0.0  0.0 
 9.9994517e-01     5.0131069e+03  0.0  0.0  0.0 
 9.9995393e-01     5.7473423e+03  0.0  0.0  0.0 
 9.9996192e-01     6.5272231e+03  0.0  0.0  0.0 
 9.9997563e-01     8.1621943e+03  0.0  0.0  0.0 
 9.9998629e-01     9.7577490e+03  0.0  0.0  0.0 
 1.0000000e+00     1.2349802e+04  0.0  0.0  0.0 
# lambda =   0.860 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     7.0368987e-01  0.0  0.0  0.0 
-9.9999391e-01     6.1161798e-01  0.0  0.0  0.0 
-9.9998629e-01     5.2150619e-01  0.0  0.0  0.0 
-9.9997563e-01     4.3180144e-01  0.0  0.0  0.0 
-9.9996916e-01     3.9336342e-01  0.0  0.0  0.0 
-9.9996192e-01     3.6143082e-01  0.0  0.0  0.0 
-9.9995393e-01     3.3682647e-01  0.0  0.0  0.0 
-9.9994517e-01     3.1971171e-01  0.0  0.0  0.0 
-9.9993565e-01     3.0967388e-01  0.0  0.0  0.0 
-9.9992537e-01     3.0585402e-01  0.0  0.0  0.0 
-9.9990252e-01     3.1207874e-01  0.0  0.0  0.0 
-9.9984770e-01     3.4446558e-01  0.0  0.0  0.0 
-9.9981571e-01     3.5523656e-01  0.0  0.0  0.0 
-9.9978068e-01     3.5764170e-01  0.0  0.0  0.0 
-9.9974261e-01     3.5170749e-01  0.0  0.0  0.0 
-9.9950656e-01     2.6513836e-01  0.0  0.0  0.0 
-9.9939083e-01     2.3317353e-01  0.0  0.0  0.0 
-9.9926292e-01     2.0852064e-01  0.0  0.0  0.0 
-9.9919439e-01     1.9855799e-01  0.0  0.0  0.0 
-9.9904822e-01     1.8232816e-01  0.0  0.0  0.0 
-9.9880613e-01     1.6476937e-01  0.0  0.0  0.0 
-9.9862953e-01     1.5621763e-01  0.0  0.0  0.0 
-9.9813480e-01     1.4076038e-01  0.0  0.0  0.0 
-9.9756405e-01     1.2959155e-01  0.0  0.0  0.0 
-9.9691733e-01     1.2130770e-01  0.0  0.0  0.0 
-9.9619470e-01     1.1488160e-01  0.0  0.0  0.0 
-9.9452190e-01     1.0623271e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0050581e-01  0.0  0.0  0.0 
-9.9026807e-01     9.6571870e-02  0.0  0.0  0.0 
-9.8480775e-01     9.2754148e-02  0.0  0.0  0.0 
-9.8162718e-01     9.2167288e-02  0.0  0.0  0.0 
-9.6592583e-01     9.4050847e-02  0.0  0.0  0.0 
-9.4551858e-01     1.0097740e-01  0.0  0.0  0.0 
-8.9100652e-01     1.2551409e-01  0.0  0.0  0.0 
-8.4804810e-01     1.5093294e-01  0.0  0.0  0.0 
-8.3867057e-01     1.5390177e-01  0.0  0.0  0.0 
-8.1915204e-01     1.4804004e-01  0.0  0.0  0.0 
-8.1411552e-01     1.4931495e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5552230e-01  0.0  0.0  0.0 
-8.0385686e-01     1.6873324e-01  0.0  0.0  0.0 
-7.9863551e-01     1.9006637e-01  0.0  0.0  0.0 
-7.9441469e-01     2.1224953e-01  0.0  0.0  0.0 
-7.8801075e-01     2.5129771e-01  0.0  0.0  0.0 
-7.7714596e-01     3.1443909e-01  0.0  0.0  0.0 
-7.7162458e-01     3.3609849e-01  0.0  0.0  0.0 
-7.6604444e-01     3.4687108e-01  0.0  0.0  0.0 
-7.6040597e-01     3.4582594e-01  0.0  0.0  0.0 
-7.5470958e-01     3.3358520e-01  0.0  0.0  0.0 
-7.4314483e-01     2.8452706e-01  0.0  0.0  0.0 
-7.3135370e-01     2.2102760e-01  0.0  0.0  0.0 
-7.1933980e-01     1.6163704e-01  0.0  0.0  0.0 
-7.1325045e-01     1.3701773e-01  0.0  0.0  0.0 
-7.0710678e-01     1.1591278e-01  0.0  0.0  0.0 
-7.0090926e-01     9.8662965e-02  0.0  0.0  0.0 
-6.9465837e-01     8.5153662e-02  0.0  0.0  0.0 
-6.8835458e-01     7.4605398e-02  0.0  0.0  0.0 
-6.8199836e-01     6.6709533e-02  0.0  0.0  0.0 
-6.7559021e-01     6.1218012e-02  0.0  0.0  0.0 
-6.6913061e-01     5.7302862e-02  0.0  0.0  0.0 
-6.6262005e-01     5.4880325e-02  0.0  0.0  0.0 
-6.5605903e-01     5.3537205e-02  0.0  0.0  0.0 
-6.4278761e-01     5.2882127e-02  0.0  0.0  0.0 
-6.1566148e-01     5.4666869e-02  0.0  0.0  0.0 
-6.0181502e-01     5.4733057e-02  0.0  0.0  0.0 
-5.8778525e-01     5.3532578e-02  0.0  0.0  0.0 
-5.7357644e-01     5.0745569e-02  0.0  0.0  0.0 
-5.5919290e-01     4.6580184e-02  0.0  0.0  0.0 
-5.2991926e-01     3.6423255e-02  0.0  0.0  0.0 
-5.1503807e-01     3.1834714e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8108580e-02  0.0  0.0  0.0 
-4.8480962e-01     2.5488235e-02  0.0  0.0  0.0 
-4.6947156e-01     2.3854742e-02  0.0  0.0  0.0 
-4.5399050e-01     2.3048883e-02  0.0  0.0  0.0 
-4.0673664e-01     2.1707736e-02  0.0  0.0  0.0 
-3.2556815e-01     1.8843584e-02  0.0  0.0  0.0 
-2.7563736e-01     1.7573787e-02  0.0  0.0  0.0 
-2.2495105e-01     1.7011367e-02  0.0  0.0  0.0 
-1.9080900e-01     1.6887380e-02  0.0  0.0  0.0 
-1.3917310e-01     1.7299665e-02  0.0  0.0  0.0 
-1.0452846e-01     1.7877974e-02  0.0  0.0  0.0 
-5.2335956e-02     1.9395396e-02  0.0  0.0  0.0 
-3.4899497e-02     2.0093592e-02  0.0  0.0  0.0 
 1.7452406e-02     2.2864772e-02  0.0  0.0  0.0 
 6.9756474e-02     2.7005056e-02  0.0  0.0  0.0 
 1.0452846e-01     3.0781513e-02  0.0  0.0  0.0 
 1.3917310e-01     3.5449553e-02  0.0  0.0  0.0 
 1.7364818e-01     4.1274812e-02  0.0  0.0  0.0 
 2.0791169e-01     4.8554521e-02  0.0  0.0  0.0 
 2.2495105e-01     5.2861355e-02  0.0  0.0  0.0 
 2.5881905e-01     6.2843896e-02  0.0  0.0  0.0 
 2.9237170e-01     7.4956641e-02  0.0  0.0  0.0 
 3.2556815e-01     8.9667350e-02  0.0  0.0  0.0 
 3.5836795e-01     1.0744744e-01  0.0  0.0  0.0 
 3.9073113e-01     1.2874387e-01  0.0  0.0  0.0 
 4.3837115e-01     1.6836904e-01  0.0  0.0  0.0 
 4.6947156e-01     2.0091687e-01  0.0  0.0  0.0 
 5.0000000e-01     2.3908369e-01  0.0  0.0  0.0 
 5.2991926e-01     2.8387520e-01  0.0  0.0  0.0 
 5.7357644e-01     3.6526993e-01  0.0  0.0  0.0 
 6.1566148e-01     4.6634752e-01  0.0  0.0  0.0 
 6.4278761e-01     5.4673076e-01  0.0  0.0  0.0 
 6.6913061e-01     6.3887435e-01  0.0  0.0  0.0 
 7.0710678e-01     8.0169636e-01  0.0  0.0  0.0 
 7.3135370e-01     9.2939693e-01  0.0  0.0  0.0 
 7.5470958e-01     1.0738490e+00  0.0  0.0  0.0 
 7.7714596e-01     1.2366763e+00  0.0  0.0  0.0 
 7.9863551e-01     1.4199413e+00  0.0  0.0  0.0 
 8.1915204e-01     1.6263512e+00  0.0  0.0  0.0 
 8.3867057e-01     1.8599672e+00  0.0  0.0  0.0 
 8.6602540e-01     2.2690077e+00  0.0  0.0  0.0 
 8.9100652e-01     2.7581816e+00  0.0  0.0  0.0 
 9.0630779e-01     3.1328790e+00  0.0  0.0  0.0 
 9.2718385e-01     3.7760670e+00  0.0  0.0  0.0 
 9.3969262e-01     4.2569804e+00  0.0  0.0  0.0 
 9.5630476e-01     5.0659409e+00  0.0  0.0  0.0 
 9.7029573e-01     5.9950151e+00  0.0  0.0  0.0 
 9.7437006e-01     6.3409705e+00  0.0  0.0  0.0 
 9.8162718e-01     7.1326432e+00  0.0  0.0  0.0 
 9.8480775e-01     7.6180668e+00  0.0  0.0  0.0 
 9.8768834e-01     8.2055149e+00  0.0  0.0  0.0 
 9.9026807e-01     8.9767075e+00  0.0  0.0  0.0 
 9.9254615e-01     1.0084161e+01  0.0  0.0  0.0 
 9.9357186e-01     1.0858005e+01  0.0  0.0  0.0 
 9.9452190e-01     1.1868728e+01  0.0  0.0  0.0 
 9.9539620e-01     1.3237676e+01  0.0  0.0  0.0 
 9.9619470e-01     1.5154366e+01  0.0  0.0  0.0 
 9.9663739e-01     1.6703184e+01  0.0  0.0  0.0 
 9.9691733e-01     1.7966457e+01  0.0  0.0  0.0 
 9.9731448e-01     2.0326153e+01  0.0  0.0  0.0 
 9.9756405e-01     2.2306892e+01  0.0  0.0  0.0 
 9.9780147e-01     2.4719128e+01  0.0  0.0  0.0 
 9.9813480e-01     2.9430391e+01  0.0  0.0  0.0 
 9.9834182e-01     3.3572670e+01  0.0  0.0  0.0 
 9.9853667e-01     3.8832626e+01  0.0  0.0  0.0 
 9.9862953e-01     4.1998909e+01  0.0  0.0  0.0 
 9.9880614e-01     4.9721554e+01  0.0  0.0  0.0 
 9.9897057e-01     5.9879658e+01  0.0  0.0  0.0 
 9.9904822e-01     6.6163803e+01  0.0  0.0  0.0 
 9.9912283e-01     7.3464867e+01  0.0  0.0  0.0 
 9.9919440e-01     8.2001060e+01  0.0  0.0  0.0 
 9.9926292e-01     9.2065826e+01  0.0  0.0  0.0 
 9.9932839e-01     1.0407070e+02  0.0  0.0  0.0 
 9.9939083e-01     1.1861848e+02  0.0  0.0  0.0 
 9.9945022e-01     1.3662793e+02  0.0  0.0  0.0 
 9.9950656e-01     1.5954269e+02  0.0  0.0  0.0 
 9.9955986e-01     1.8967252e+02  0.0  0.0  0.0 
 9.9961012e-01     2.3073178e+02  0.0  0.0  0.0 
 9.9963410e-01     2.5709732e+02  0.0  0.0  0.0 
 9.9965732e-01     2.8864905e+02  0.0  0.0  0.0 
 9.9967979e-01     3.2666119e+02  0.0  0.0  0.0 
 9.9970149e-01     3.7270804e+02  0.0  0.0  0.0 
 9.9972243e-01     4.2871616e+02  0.0  0.0  0.0 
 9.9974261e-01     4.9701807e+02  0.0  0.0  0.0 
 9.9976203e-01     5.8040314e+02  0.0  0.0  0.0 
 9.9978068e-01     6.8215961e+02  0.0  0.0  0.0 
 9.9979858e-01     8.0610138e+02  0.0  0.0  0.0 
 9.9981571e-01     9.5656891e+02  0.0  0.0  0.0 
 9.9983208e-01     1.1383933e+03  0.0  0.0  0.0 
 9.9984770e-01     1.3568118e+03  0.0  0.0  0.0 
 9.9986254e-01     1.6173188e+03  0.0  0.0  0.0 
 9.9987663e-01     1.9254446e+03  0.0  0.0  0.0 
 9.9988996e-01     2.2864473e+03  0.0  0.0  0.0 
 9.9990252e-01     2.7049204e+03  0.0  0.0  0.0 
 9.9991433e-01     3.1843179e+03  0.0  0.0  0.0 
 9.9992537e-01     3.7264133e+03  0.0  0.0  0.0 
 9.9993565e-01     4.3307266e+03  0.0  0.0  0.0 
 9.9994517e-01     4.9939609e+03  0.0  0.0  0.0 
 9.9996192e-01     6.4670981e+03  0.0  0.0  0.0 
 9.9997563e-01     8.0483608e+03  0.0  0.0  0.0 
 9.9998629e-01     9.5838223e+03  0.0  0.0  0.0 
 1.0000000e+00     1.2065062e+04  0.0  0.0  0.0 
# lambda =   0.870 
#         u                 F11              F44               F21               F34  
-1.0000000e+00     7.0425326e-01  0.0  0.0  0.0 
-9.9999391e-01     6.1402422e-01  0.0  0.0  0.0 
-9.9998629e-01     5.2521199e-01  0.0  0.0  0.0 
-9.9997563e-01     4.3602738e-01  0.0  0.0  0.0 
-9.9996916e-01     3.9742181e-01  0.0  0.0  0.0 
-9.9996192e-01     3.6503682e-01  0.0  0.0  0.0 
-9.9995393e-01     3.3973801e-01  0.0  0.0  0.0 
-9.9994517e-01     3.2175362e-01  0.0  0.0  0.0 
-9.9993565e-01     3.1075132e-01  0.0  0.0  0.0 
-9.9992537e-01     3.0595499e-01  0.0  0.0  0.0 
-9.9990252e-01     3.1048560e-01  0.0  0.0  0.0 
-9.9984770e-01     3.4174335e-01  0.0  0.0  0.0 
-9.9981571e-01     3.5317922e-01  0.0  0.0  0.0 
-9.9978068e-01     3.5679406e-01  0.0  0.0  0.0 
-9.9974261e-01     3.5230649e-01  0.0  0.0  0.0 
-9.9970149e-01     3.4109849e-01  0.0  0.0  0.0 
-9.9950656e-01     2.6918980e-01  0.0  0.0  0.0 
-9.9939083e-01     2.3638806e-01  0.0  0.0  0.0 
-9.9926292e-01     2.1080315e-01  0.0  0.0  0.0 
-9.9919439e-01     2.0052338e-01  0.0  0.0  0.0 
-9.9904822e-01     1.8398212e-01  0.0  0.0  0.0 
-9.9888988e-01     1.7148951e-01  0.0  0.0  0.0 
-9.9862953e-01     1.5764026e-01  0.0  0.0  0.0 
-9.9813480e-01     1.4147010e-01  0.0  0.0  0.0 
-9.9756405e-01     1.3029175e-01  0.0  0.0  0.0 
-9.9691733e-01     1.2203202e-01  0.0  0.0  0.0 
-9.9619470e-01     1.1574607e-01  0.0  0.0  0.0 
-9.9452190e-01     1.0659005e-01  0.0  0.0  0.0 
-9.9254615e-01     1.0071935e-01  0.0  0.0  0.0 
-9.8768834e-01     9.4624512e-02  0.0  0.0  0.0 
-9.8162718e-01     9.2519075e-02  0.0  0.0  0.0 
-9.7029573e-01     9.3270116e-02  0.0  0.0  0.0 
-9.3969262e-01     1.0349300e-01  0.0  0.0  0.0 
-8.9879405e-01     1.2166028e-01  0.0  0.0  0.0 
-8.4804810e-01     1.5058970e-01  0.0  0.0  0.0 
-8.3867057e-01     1.5338321e-01  0.0  0.0  0.0 
-8.1915204e-01     1.4765981e-01  0.0  0.0  0.0 
-8.1411552e-01     1.4911696e-01  0.0  0.0  0.0 
-8.0901699e-01     1.5553410e-01  0.0  0.0  0.0 
-8.0385686e-01     1.6900054e-01  0.0  0.0  0.0 
-7.9863551e-01     1.9012591e-01  0.0  0.0  0.0 
-7.9441469e-01     2.1209669e-01  0.0  0.0  0.0 
-7.8801075e-01     2.5079185e-01  0.0  0.0  0.0 
-7.7714596e-01     3.1300706e-01  0.0  0.0  0.0 
-7.7162458e-01     3.3445704e-01  0.0  0.0  0.0 
-7.6604444e-01     3.4526560e-01  0.0  0.0  0.0 
-7.6040597e-01     3.4438866e-01  0.0  0.0  0.0 
-7.5470958e-01     3.3279154e-01  0.0  0.0  0.0 
-7.4314483e-01     2.8478345e-01  0.0  0.0  0.0 
-7.3135370e-01     2.2223110e-01  0.0  0.0  0.0 
-7.1933980e-01     1.6332649e-01  0.0  0.0  0.0 
-7.1325045e-01     1.3877310e-01  0.0  0.0  0.0 
-7.0710678e-01     1.1769394e-01  0.0  0.0  0.0 
-7.0090926e-01     1.0033179e-01  0.0  0.0  0.0 
-6.9465837e-01     8.6648665e-02  0.0  0.0  0.0 
-6.8835458e-01     7.6040395e-02  0.0  0.0  0.0 
-6.8199836e-01     6.7928486e-02  0.0  0.0  0.0 
-6.7559021e-01     6.2166590e-02  0.0  0.0  0.0 
-6.6913061e-01     5.8182940e-02  0.0  0.0  0.0 
-6.5605903e-01     5.4151762e-02  0.0  0.0  0.0 
-6.4278761e-01     5.3312693e-02  0.0  0.0  0.0 
-6.0181502e-01     5.4660760e-02  0.0  0.0  0.0 
-5.8778525e-01     5.3425174e-02  0.0  0.0  0.0 
-5.7357644e-01     5.0603259e-02  0.0  0.0  0.0 
-5.5919290e-01     4.6513151e-02  0.0  0.0  0.0 
-5.1503807e-01     3.1836268e-02  0.0  0.0  0.0 
-5.0000000e-01     2.8157208e-02  0.0  0.0  0.0 
-4.8480962e-01     2.5571119e-02  0.0  0.0  0.0 
-4.6947156e-01     2.3876544e-02  0.0  0.0  0.0 
-4.5399050e-01     2.2995925e-02  0.0  0.0  0.0 
-3.9073113e-01     2.1208806e-02  0.0  0.0  0.0 
-3.0901699e-01     1.8344220e-02  0.0  0.0  0.0 
-2.5881905e-01     1.7358456e-02  0.0  0.0  0.0 
-2.2495105e-01     1.7041804e-02  0.0  0.0  0.0 
-1.7364818e-01     1.7001273e-02  0.0  0.0  0.0 
-1.0452846e-01     1.7931746e-02  0.0  0.0  0.0 
-6.9756474e-02     1.8820075e-02  0.0  0.0  0.0 
-3.4899497e-02     2.0124231e-02  0.0  0.0  0.0 
 1.7452406e-02     2.2993343e-02  0.0  0.0  0.0 
 6.9756474e-02     2.7099079e-02  0.0  0.0  0.0 
 1.2186934e-01     3.3094771e-02  0.0  0.0  0.0 
 1.5643447e-01     3.8377285e-02  0.0  0.0  0.0 
 1.7364818e-01     4.1489828e-02  0.0  0.0  0.0 
 2.0791169e-01     4.8754439e-02  0.0  0.0  0.0 
 2.2495105e-01     5.3001944e-02  0.0  0.0  0.0 
 2.5881905e-01     6.3017651e-02  0.0  0.0  0.0 
 2.9237170e-01     7.5125679e-02  0.0  0.0  0.0 
 3.0901699e-01     8.2163326e-02  0.0  0.0  0.0 
 3.4202014e-01     9.8380715e-02  0.0  0.0  0.0 
 3.7460659e-01     1.1782192e-01  0.0  0.0  0.0 
 4.0673664e-01     1.4101861e-01  0.0  0.0  0.0 
 4.2261826e-01     1.5428013e-01  0.0  0.0  0.0 
 4.5399050e-01     1.8414138e-01  0.0  0.0  0.0 
 4.8480962e-01     2.1929866e-01  0.0  0.0  0.0 
 5.1503807e-01     2.6068303e-01  0.0  0.0  0.0 
 5.5919290e-01     3.3599487e-01  0.0  0.0  0.0 
 6.0181502e-01     4.3010980e-01  0.0  0.0  0.0 
 6.2932039e-01     5.0499898e-01  0.0  0.0  0.0 
 6.5605903e-01     5.9093863e-01  0.0  0.0  0.0 
 6.8199836e-01     6.8924743e-01  0.0  0.0  0.0 
 7.1933980e-01     8.6307919e-01  0.0  0.0  0.0 
 7.4314483e-01     9.9890798e-01  0.0  0.0  0.0 
