#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.942424245E+00     0.200067983E+00     0.115431716E+00    -0.502356541E-01     0.455037284E-01
    -0.942048232E+00     0.199557327E+00     0.115033599E+00    -0.508540290E-01     0.455028983E-01
    -0.941671032E+00     0.199058525E+00     0.114641262E+00    -0.514703801E-01     0.455121640E-01
    -0.941292645E+00     0.198571421E+00     0.114254562E+00    -0.520846914E-01     0.455314388E-01
    -0.940913072E+00     0.198095862E+00     0.113873358E+00    -0.526969455E-01     0.455606358E-01
    -0.940532314E+00     0.197631693E+00     0.113497509E+00    -0.533071236E-01     0.455996678E-01
    -0.940150369E+00     0.197178763E+00     0.113126877E+00    -0.539152055E-01     0.456484473E-01
    -0.939767241E+00     0.196736918E+00     0.112761325E+00    -0.545211695E-01     0.457068868E-01
    -0.939382927E+00     0.196306010E+00     0.112400717E+00    -0.551249929E-01     0.457748985E-01
    -0.938997430E+00     0.195885889E+00     0.112044921E+00    -0.557266515E-01     0.458523946E-01
    -0.938610750E+00     0.195476407E+00     0.111693803E+00    -0.563261198E-01     0.459392872E-01
    -0.938222887E+00     0.195077417E+00     0.111347234E+00    -0.569233711E-01     0.460354886E-01
    -0.937833841E+00     0.194688774E+00     0.111005086E+00    -0.575183777E-01     0.461409109E-01
    -0.937443614E+00     0.194310332E+00     0.110667232E+00    -0.581111104E-01     0.462554662E-01
    -0.937052205E+00     0.193941950E+00     0.110333546E+00    -0.587015392E-01     0.463790669E-01
    -0.936659615E+00     0.193583485E+00     0.110003908E+00    -0.592896328E-01     0.465116253E-01
    -0.936265845E+00     0.193234798E+00     0.109678196E+00    -0.598753589E-01     0.466530539E-01
    -0.935870895E+00     0.192895748E+00     0.109356291E+00    -0.604586842E-01     0.468032653E-01
    -0.935474765E+00     0.192566199E+00     0.109038077E+00    -0.610395744E-01     0.469621721E-01
    -0.935077457E+00     0.192246013E+00     0.108723439E+00    -0.616179943E-01     0.471296873E-01
    -0.934678970E+00     0.191935057E+00     0.108412264E+00    -0.621939078E-01     0.473057238E-01
    -0.934279305E+00     0.191633195E+00     0.108104443E+00    -0.627672778E-01     0.474901948E-01
    -0.933878463E+00     0.191340297E+00     0.107799866E+00    -0.633380664E-01     0.476830135E-01
    -0.933476444E+00     0.191056231E+00     0.107498427E+00    -0.639062351E-01     0.478840935E-01
    -0.933073249E+00     0.190780867E+00     0.107200023E+00    -0.644717444E-01     0.480933484E-01
    -0.932668877E+00     0.190514078E+00     0.106904551E+00    -0.650345542E-01     0.483106918E-01
    -0.932263330E+00     0.190255737E+00     0.106611910E+00    -0.655946237E-01     0.485360378E-01
    -0.931856609E+00     0.190005718E+00     0.106322004E+00    -0.661519114E-01     0.487693003E-01
    -0.931448713E+00     0.189763896E+00     0.106034736E+00    -0.667063753E-01     0.490103937E-01
    -0.931039643E+00     0.189530150E+00     0.105750012E+00    -0.672579727E-01     0.492592323E-01
    -0.930629400E+00     0.189304358E+00     0.105467741E+00    -0.678066605E-01     0.495157305E-01
    -0.930217984E+00     0.189086400E+00     0.105187834E+00    -0.683523949E-01     0.497798029E-01
    -0.929805396E+00     0.188876156E+00     0.104910202E+00    -0.688951319E-01     0.500513643E-01
    -0.929391636E+00     0.188673510E+00     0.104634761E+00    -0.694348268E-01     0.503303296E-01
    -0.928976705E+00     0.188478344E+00     0.104361427E+00    -0.699714347E-01     0.506166135E-01
    -0.928560603E+00     0.188290544E+00     0.104090118E+00    -0.705049102E-01     0.509101312E-01
    -0.928143331E+00     0.188109997E+00     0.103820757E+00    -0.710352077E-01     0.512107978E-01
    -0.927724889E+00     0.187936589E+00     0.103553264E+00    -0.715622812E-01     0.515185284E-01
    -0.927305278E+00     0.187770209E+00     0.103287564E+00    -0.720860845E-01     0.518332382E-01
    -0.926884499E+00     0.187610748E+00     0.103023586E+00    -0.726065712E-01     0.521548425E-01
    -0.926462551E+00     0.187458095E+00     0.102761256E+00    -0.731236945E-01     0.524832566E-01
    -0.926039436E+00     0.187312144E+00     0.102500505E+00    -0.736374077E-01     0.528183959E-01
    -0.925615154E+00     0.187172788E+00     0.102241266E+00    -0.741476639E-01     0.531601757E-01
    -0.925189705E+00     0.187039920E+00     0.101983473E+00    -0.746544159E-01     0.535085113E-01
    -0.924763090E+00     0.186913437E+00     0.101727062E+00    -0.751576168E-01     0.538633181E-01
    -0.924335310E+00     0.186793236E+00     0.101471971E+00    -0.756572192E-01     0.542245115E-01
    -0.923906365E+00     0.186679214E+00     0.101218140E+00    -0.761531761E-01     0.545920066E-01
    -0.923476256E+00     0.186571269E+00     0.100965510E+00    -0.766454402E-01     0.549657188E-01
    -0.923044983E+00     0.186469302E+00     0.100714024E+00    -0.771339645E-01     0.553455633E-01
    -0.922612547E+00     0.186373214E+00     0.100463627E+00    -0.776187019E-01     0.557314552E-01
    -0.922178948E+00     0.186282905E+00     0.100214266E+00    -0.780996056E-01     0.561233096E-01
    -0.921744187E+00     0.186198280E+00     0.999658896E-01    -0.785766286E-01     0.565210415E-01
    -0.921308264E+00     0.186119241E+00     0.997184469E-01    -0.790497244E-01     0.569245659E-01
    -0.920871180E+00     0.186045693E+00     0.994718899E-01    -0.795188465E-01     0.573337974E-01
    -0.920432936E+00     0.185977542E+00     0.992261715E-01    -0.799839486E-01     0.577486509E-01
    -0.919993532E+00     0.185914695E+00     0.989812463E-01    -0.804449848E-01     0.581690410E-01
    -0.919552968E+00     0.185857057E+00     0.987370707E-01    -0.809019094E-01     0.585948821E-01
    -0.919111245E+00     0.185804538E+00     0.984936021E-01    -0.813546768E-01     0.590260886E-01
    -0.918668365E+00     0.185757046E+00     0.982507997E-01    -0.818032421E-01     0.594625747E-01
    -0.918224326E+00     0.185714492E+00     0.980086241E-01    -0.822475603E-01     0.599042546E-01
    -0.917779130E+00     0.185676785E+00     0.977670371E-01    -0.826875871E-01     0.603510422E-01
    -0.917332778E+00     0.185643837E+00     0.975260021E-01    -0.831232784E-01     0.608028513E-01
    -0.916885270E+00     0.185615560E+00     0.972854836E-01    -0.835545907E-01     0.612595956E-01
    -0.916436606E+00     0.185591866E+00     0.970454477E-01    -0.839814808E-01     0.617211886E-01
    -0.915986787E+00     0.185572669E+00     0.968058617E-01    -0.844039060E-01     0.621875437E-01
    -0.915535814E+00     0.185557884E+00     0.965666939E-01    -0.848218240E-01     0.626585742E-01
    -0.915083687E+00     0.185547425E+00     0.963279141E-01    -0.852351932E-01     0.631341931E-01
    -0.914630407E+00     0.185541207E+00     0.960894933E-01    -0.856439724E-01     0.636143134E-01
    -0.914175974E+00     0.185539147E+00     0.958514035E-01    -0.860481209E-01     0.640988478E-01
    -0.913720389E+00     0.185541161E+00     0.956136179E-01    -0.864475987E-01     0.645877090E-01
    -0.913263653E+00     0.185547166E+00     0.953761110E-01    -0.868423663E-01     0.650808095E-01
    -0.912805766E+00     0.185557081E+00     0.951388581E-01    -0.872323848E-01     0.655780617E-01
    -0.912346728E+00     0.185570825E+00     0.949018358E-01    -0.876176160E-01     0.660793778E-01
    -0.911886541E+00     0.185588315E+00     0.946650216E-01    -0.879980223E-01     0.665846698E-01
    -0.911425204E+00     0.185609472E+00     0.944283940E-01    -0.883735667E-01     0.670938498E-01
    -0.910962719E+00     0.185634216E+00     0.941919326E-01    -0.887442130E-01     0.676068296E-01
    -0.910499086E+00     0.185662468E+00     0.939556179E-01    -0.891099255E-01     0.681235210E-01
    -0.910034305E+00     0.185694149E+00     0.937194313E-01    -0.894706695E-01     0.686438357E-01
    -0.909568378E+00     0.185729180E+00     0.934833550E-01    -0.898264108E-01     0.691676851E-01
    -0.909101304E+00     0.185767484E+00     0.932473725E-01    -0.901771160E-01     0.696949807E-01
    -0.908633085E+00     0.185808984E+00     0.930114676E-01    -0.905227524E-01     0.702256340E-01
    -0.908163720E+00     0.185853603E+00     0.927756254E-01    -0.908632881E-01     0.707595562E-01
    -0.907693211E+00     0.185901264E+00     0.925398317E-01    -0.911986921E-01     0.712966586E-01
    -0.907221558E+00     0.185951892E+00     0.923040728E-01    -0.915289338E-01     0.718368524E-01
    -0.906748762E+00     0.186005412E+00     0.920683362E-01    -0.918539839E-01     0.723800488E-01
    -0.906274823E+00     0.186061747E+00     0.918326099E-01    -0.921738136E-01     0.729261589E-01
    -0.905799742E+00     0.186120825E+00     0.915968828E-01    -0.924883949E-01     0.734750939E-01
    -0.905323520E+00     0.186182571E+00     0.913611442E-01    -0.927977006E-01     0.740267648E-01
    -0.904846156E+00     0.186246911E+00     0.911253845E-01    -0.931017046E-01     0.745810828E-01
    -0.904367653E+00     0.186313773E+00     0.908895944E-01    -0.934003813E-01     0.751379591E-01
    -0.903888009E+00     0.186383083E+00     0.906537656E-01    -0.936937062E-01     0.756973047E-01
    -0.903407227E+00     0.186454770E+00     0.904178902E-01    -0.939816554E-01     0.762590310E-01
    -0.902925305E+00     0.186528760E+00     0.901819609E-01    -0.942642061E-01     0.768230491E-01
    -0.902442247E+00     0.186604985E+00     0.899459712E-01    -0.945413362E-01     0.773892704E-01
    -0.901958050E+00     0.186683371E+00     0.897099150E-01    -0.948130244E-01     0.779576063E-01
    -0.901472717E+00     0.186763848E+00     0.894737869E-01    -0.950792505E-01     0.785279683E-01
    -0.900986248E+00     0.186846347E+00     0.892375818E-01    -0.953399949E-01     0.791002679E-01
    -0.900498644E+00     0.186930798E+00     0.890012956E-01    -0.955952391E-01     0.796744168E-01
    -0.900009905E+00     0.187017131E+00     0.887649241E-01    -0.958449653E-01     0.802503268E-01
    -0.899520031E+00     0.187105277E+00     0.885284643E-01    -0.960891567E-01     0.808279099E-01
    -0.899029024E+00     0.187195169E+00     0.882919130E-01    -0.963277973E-01     0.814070782E-01
    -0.898536884E+00     0.187286737E+00     0.880552681E-01    -0.965608719E-01     0.819877438E-01
    -0.898043612E+00     0.187379914E+00     0.878185274E-01    -0.967883665E-01     0.825698192E-01
    -0.897549208E+00     0.187474633E+00     0.875816896E-01    -0.970102675E-01     0.831532170E-01
    -0.897053672E+00     0.187570827E+00     0.873447535E-01    -0.972265626E-01     0.837378499E-01
    -0.896557007E+00     0.187668429E+00     0.871077187E-01    -0.974372401E-01     0.843236310E-01
    -0.896059211E+00     0.187767374E+00     0.868705847E-01    -0.976422895E-01     0.849104733E-01
    -0.895560286E+00     0.187867596E+00     0.866333519E-01    -0.978417008E-01     0.854982902E-01
    -0.895060233E+00     0.187969029E+00     0.863960207E-01    -0.980354652E-01     0.860869955E-01
    -0.894559051E+00     0.188071609E+00     0.861585921E-01    -0.982235745E-01     0.866765030E-01
    -0.894056742E+00     0.188175271E+00     0.859210675E-01    -0.984060217E-01     0.872667268E-01
    -0.893553307E+00     0.188279951E+00     0.856834484E-01    -0.985828004E-01     0.878575813E-01
    -0.893048745E+00     0.188385586E+00     0.854457368E-01    -0.987539052E-01     0.884489811E-01
    -0.892543058E+00     0.188492113E+00     0.852079352E-01    -0.989193316E-01     0.890408413E-01
    -0.892036246E+00     0.188599468E+00     0.849700460E-01    -0.990790760E-01     0.896330771E-01
    -0.891528310E+00     0.188707589E+00     0.847320723E-01    -0.992331356E-01     0.902256041E-01
    -0.891019251E+00     0.188816414E+00     0.844940173E-01    -0.993815085E-01     0.908183381E-01
    -0.890509068E+00     0.188925882E+00     0.842558846E-01    -0.995241936E-01     0.914111954E-01
    -0.889997764E+00     0.189035932E+00     0.840176779E-01    -0.996611909E-01     0.920040925E-01
    -0.889485337E+00     0.189146502E+00     0.837794015E-01    -0.997925011E-01     0.925969464E-01
    -0.888971790E+00     0.189257532E+00     0.835410595E-01    -0.999181258E-01     0.931896743E-01
    -0.888457123E+00     0.189368964E+00     0.833026567E-01    -0.100038067E+00     0.937821940E-01
    -0.887941335E+00     0.189480736E+00     0.830641980E-01    -0.100152329E+00     0.943744235E-01
    -0.887424429E+00     0.189592790E+00     0.828256883E-01    -0.100260916E+00     0.949662812E-01
    -0.886906405E+00     0.189705067E+00     0.825871331E-01    -0.100363831E+00     0.955576861E-01
    -0.886387262E+00     0.189817509E+00     0.823485379E-01    -0.100461083E+00     0.961485575E-01
    -0.885867003E+00     0.189930059E+00     0.821099085E-01    -0.100552676E+00     0.967388151E-01
    -0.885345627E+00     0.190042659E+00     0.818712508E-01    -0.100638620E+00     0.973283791E-01
    -0.884823136E+00     0.190155251E+00     0.816325710E-01    -0.100718921E+00     0.979171702E-01
    -0.884299529E+00     0.190267781E+00     0.813938755E-01    -0.100793590E+00     0.985051095E-01
    -0.883774809E+00     0.190380191E+00     0.811551708E-01    -0.100862637E+00     0.990921188E-01
    -0.883248974E+00     0.190492426E+00     0.809164637E-01    -0.100926072E+00     0.996781201E-01
    -0.882722026E+00     0.190604431E+00     0.806777610E-01    -0.100983908E+00     0.100263036E+00
    -0.882193966E+00     0.190716152E+00     0.804390699E-01    -0.101036157E+00     0.100846790E+00
    -0.881664794E+00     0.190827534E+00     0.802003975E-01    -0.101082832E+00     0.101429306E+00
    -0.881134511E+00     0.190938524E+00     0.799617511E-01    -0.101123947E+00     0.102010507E+00
    -0.880603117E+00     0.191049068E+00     0.797231384E-01    -0.101159519E+00     0.102590319E+00
    -0.880070614E+00     0.191159113E+00     0.794845669E-01    -0.101189561E+00     0.103168668E+00
    -0.879537002E+00     0.191268609E+00     0.792460444E-01    -0.101214092E+00     0.103745478E+00
    -0.879002281E+00     0.191377502E+00     0.790075788E-01    -0.101233128E+00     0.104320678E+00
    -0.878466452E+00     0.191485741E+00     0.787691782E-01    -0.101246687E+00     0.104894193E+00
    -0.877929517E+00     0.191593277E+00     0.785308505E-01    -0.101254789E+00     0.105465953E+00
    -0.877391475E+00     0.191700058E+00     0.782926042E-01    -0.101257452E+00     0.106035885E+00
    -0.876852327E+00     0.191806034E+00     0.780544474E-01    -0.101254698E+00     0.106603918E+00
    -0.876312074E+00     0.191911158E+00     0.778163887E-01    -0.101246547E+00     0.107169983E+00
    -0.875770717E+00     0.192015380E+00     0.775784364E-01    -0.101233021E+00     0.107734010E+00
    -0.875228256E+00     0.192118651E+00     0.773405992E-01    -0.101214142E+00     0.108295929E+00
    -0.874684693E+00     0.192220925E+00     0.771028858E-01    -0.101189935E+00     0.108855673E+00
    -0.874140027E+00     0.192322154E+00     0.768653048E-01    -0.101160422E+00     0.109413175E+00
    -0.873594259E+00     0.192422292E+00     0.766278650E-01    -0.101125628E+00     0.109968367E+00
    -0.873047390E+00     0.192521293E+00     0.763905753E-01    -0.101085579E+00     0.110521184E+00
    -0.872499421E+00     0.192619111E+00     0.761534445E-01    -0.101040301E+00     0.111071559E+00
    -0.871950353E+00     0.192715701E+00     0.759164815E-01    -0.100989819E+00     0.111619429E+00
    -0.871400186E+00     0.192811020E+00     0.756796955E-01    -0.100934161E+00     0.112164729E+00
    -0.870848920E+00     0.192905023E+00     0.754430952E-01    -0.100873354E+00     0.112707397E+00
    -0.870296558E+00     0.192997667E+00     0.752066898E-01    -0.100807429E+00     0.113247370E+00
    -0.869743098E+00     0.193088910E+00     0.749704882E-01    -0.100736412E+00     0.113784585E+00
    -0.869188542E+00     0.193178709E+00     0.747344997E-01    -0.100660334E+00     0.114318984E+00
    -0.868632891E+00     0.193267023E+00     0.744987332E-01    -0.100579224E+00     0.114850504E+00
    -0.868076145E+00     0.193353811E+00     0.742631978E-01    -0.100493115E+00     0.115379087E+00
    -0.867518306E+00     0.193439033E+00     0.740279026E-01    -0.100402036E+00     0.115904674E+00
    -0.866959373E+00     0.193522649E+00     0.737928567E-01    -0.100306020E+00     0.116427207E+00
