#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.356587649E+00     0.200000522E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.968137280E+00     0.100247916E+02     0.990993559E+01     0.990544334E+01     0.985724579E+01     0.427615295E-01     0.495664621E-01
     0.968550240E+00     0.100581184E+02     0.994182709E+01     0.993744266E+01     0.988991935E+01     0.423028172E-01     0.491175974E-01
     0.968960540E+00     0.100913292E+02     0.997360304E+01     0.996932464E+01     0.992247767E+01     0.418447864E-01     0.486670882E-01
     0.969368200E+00     0.101244240E+02     0.100052635E+02     0.100010893E+02     0.995492073E+01     0.413874508E-01     0.482149815E-01
     0.969773200E+00     0.101573995E+02     0.100368052E+02     0.100327336E+02     0.998724531E+01     0.409308690E-01     0.477613686E-01
     0.970175540E+00     0.101902541E+02     0.100682269E+02     0.100642559E+02     0.100194498E+02     0.404750771E-01     0.473063190E-01
     0.970575230E+00     0.102229869E+02     0.100995276E+02     0.100956556E+02     0.100515334E+02     0.400200999E-01     0.468498908E-01
     0.970972260E+00     0.102555954E+02     0.101307051E+02     0.101269304E+02     0.100834936E+02     0.395659849E-01     0.463921652E-01
     0.971366640E+00     0.102880787E+02     0.101617586E+02     0.101580795E+02     0.101153297E+02     0.391127567E-01     0.459332001E-01
     0.971758360E+00     0.103204345E+02     0.101926859E+02     0.101891007E+02     0.101470393E+02     0.386604629E-01     0.454730768E-01
     0.972147420E+00     0.103526610E+02     0.102234854E+02     0.102199924E+02     0.101786208E+02     0.382091396E-01     0.450118654E-01
     0.972533810E+00     0.103847557E+02     0.102541548E+02     0.102507523E+02     0.102100717E+02     0.377588346E-01     0.445496477E-01
     0.972917550E+00     0.104167187E+02     0.102846942E+02     0.102813807E+02     0.102413921E+02     0.373095607E-01     0.440864699E-01
     0.973298620E+00     0.104485467E+02     0.103151005E+02     0.103118742E+02     0.102725788E+02     0.368613774E-01     0.436224260E-01
     0.973677030E+00     0.104802388E+02     0.103453730E+02     0.103422324E+02     0.103036311E+02     0.364143089E-01     0.431575741E-01
     0.974052780E+00     0.105117935E+02     0.103755103E+02     0.103724537E+02     0.103345472E+02     0.359683912E-01     0.426919843E-01
     0.974425860E+00     0.105432082E+02     0.104055099E+02     0.104025358E+02     0.103653249E+02     0.355236722E-01     0.422257391E-01
     0.974796270E+00     0.105744813E+02     0.104353705E+02     0.104324773E+02     0.103959626E+02     0.350801880E-01     0.417589089E-01
     0.975164010E+00     0.106056113E+02     0.104650906E+02     0.104622767E+02     0.104264587E+02     0.346379744E-01     0.412915640E-01
     0.975529090E+00     0.106365973E+02     0.104946694E+02     0.104919333E+02     0.104568125E+02     0.341970554E-01     0.408237619E-01
     0.975891490E+00     0.106674361E+02     0.105241039E+02     0.105214442E+02     0.104870207E+02     0.337574909E-01     0.403555985E-01
     0.976251230E+00     0.106981277E+02     0.105533943E+02     0.105508093E+02     0.105170836E+02     0.333192924E-01     0.398871182E-01
     0.976608290E+00     0.107286688E+02     0.105825375E+02     0.105800258E+02     0.105469978E+02     0.328825202E-01     0.394184171E-01
     0.976962680E+00     0.107590588E+02     0.106115328E+02     0.106090929E+02     0.105767627E+02     0.324471976E-01     0.389495524E-01
     0.977314400E+00     0.107892959E+02     0.106403788E+02     0.106380092E+02     0.106063767E+02     0.320133603E-01     0.384805942E-01
     0.977663440E+00     0.108193778E+02     0.106690732E+02     0.106667725E+02     0.106358375E+02     0.315810562E-01     0.380116260E-01
     0.978009800E+00     0.108493030E+02     0.106976146E+02     0.106953814E+02     0.106651435E+02     0.311503208E-01     0.375427178E-01
     0.978353490E+00     0.108790706E+02     0.107260024E+02     0.107238352E+02     0.106942942E+02     0.307211772E-01     0.370739260E-01
     0.978694500E+00     0.109086783E+02     0.107542343E+02     0.107521318E+02     0.107232870E+02     0.302936730E-01     0.366053342E-01
     0.979032840E+00     0.109381253E+02     0.107823097E+02     0.107802705E+02     0.107521215E+02     0.298678311E-01     0.361369983E-01
     0.979368490E+00     0.109674085E+02     0.108102256E+02     0.108082483E+02     0.107807943E+02     0.294437118E-01     0.356690156E-01
     0.979701460E+00     0.109965270E+02     0.108379814E+02     0.108360646E+02     0.108093049E+02     0.290213377E-01     0.352014420E-01
     0.980031750E+00     0.110254795E+02     0.108655757E+02     0.108637181E+02     0.108376517E+02     0.286007436E-01     0.347343469E-01
     0.980359360E+00     0.110542642E+02     0.108930071E+02     0.108912074E+02     0.108658333E+02     0.281819646E-01     0.342677996E-01
     0.980684290E+00     0.110828798E+02     0.109202741E+02     0.109185311E+02     0.108938482E+02     0.277650353E-01     0.338018692E-01
     0.981006530E+00     0.111113239E+02     0.109473747E+02     0.109456870E+02     0.109216941E+02     0.273500034E-01     0.333366392E-01
     0.981326090E+00     0.111395957E+02     0.109743082E+02     0.109726746E+02     0.109493704E+02     0.269368905E-01     0.328721640E-01
     0.981642960E+00     0.111676929E+02     0.110010725E+02     0.109994917E+02     0.109768747E+02     0.265257441E-01     0.324085269E-01
     0.981957150E+00     0.111956150E+02     0.110276670E+02     0.110261377E+02     0.110042066E+02     0.261165855E-01     0.319457818E-01
     0.982268650E+00     0.112233595E+02     0.110540895E+02     0.110526106E+02     0.110313637E+02     0.257094620E-01     0.314840118E-01
     0.982577460E+00     0.112509249E+02     0.110803387E+02     0.110789090E+02     0.110583446E+02     0.253044076E-01     0.310232851E-01
     0.982883580E+00     0.112783099E+02     0.111064132E+02     0.111050315E+02     0.110851479E+02     0.249014565E-01     0.305636697E-01
     0.983187010E+00     0.113055128E+02     0.111323118E+02     0.111309769E+02     0.111117721E+02     0.245006425E-01     0.301052334E-01
     0.983487750E+00     0.113325323E+02     0.111580330E+02     0.111567438E+02     0.111382158E+02     0.241019993E-01     0.296480438E-01
     0.983785790E+00     0.113593660E+02     0.111835748E+02     0.111823301E+02     0.111644768E+02     0.237055738E-01     0.291921835E-01
     0.984081150E+00     0.113860144E+02     0.112089375E+02     0.112077362E+02     0.111905555E+02     0.233113727E-01     0.287376889E-01
     0.984373810E+00     0.114124740E+02     0.112341181E+02     0.112329591E+02     0.112164487E+02     0.229194561E-01     0.282846577E-01
     0.984663780E+00     0.114387445E+02     0.112591161E+02     0.112579984E+02     0.112421559E+02     0.225298437E-01     0.278331409E-01
     0.984951050E+00     0.114648235E+02     0.112839296E+02     0.112828520E+02     0.112676748E+02     0.221425818E-01     0.273832205E-01
     0.985235630E+00     0.114907105E+02     0.113085579E+02     0.113075194E+02     0.112930051E+02     0.217576899E-01     0.269349469E-01
     0.985517510E+00     0.115164032E+02     0.113329990E+02     0.113319986E+02     0.113181445E+02     0.213752142E-01     0.264884015E-01
     0.985796700E+00     0.115419012E+02     0.113572525E+02     0.113562891E+02     0.113430924E+02     0.209951734E-01     0.260436340E-01
     0.986073180E+00     0.115672012E+02     0.113813154E+02     0.113803881E+02     0.113678459E+02     0.206176272E-01     0.256007414E-01
     0.986346970E+00     0.115923037E+02     0.114051882E+02     0.114042960E+02     0.113924054E+02     0.202425805E-01     0.251597568E-01
     0.986618060E+00     0.116172064E+02     0.114288689E+02     0.114280107E+02     0.114167687E+02     0.198700788E-01     0.247207605E-01
     0.986886440E+00     0.116419070E+02     0.114523552E+02     0.114515301E+02     0.114409335E+02     0.195001677E-01     0.242838332E-01
     0.987152130E+00     0.116664061E+02     0.114756478E+02     0.114748549E+02     0.114649005E+02     0.191328513E-01     0.238490062E-01
     0.987415120E+00     0.116907014E+02     0.114987445E+02     0.114979829E+02     0.114886673E+02     0.187681747E-01     0.234163592E-01
     0.987675400E+00     0.117147907E+02     0.115216433E+02     0.115209121E+02     0.115122319E+02     0.184061830E-01     0.229859721E-01
     0.987932980E+00     0.117386735E+02     0.115443439E+02     0.115436421E+02     0.115355939E+02     0.180468933E-01     0.225578911E-01
     0.988187850E+00     0.117623477E+02     0.115668441E+02     0.115661710E+02     0.115587511E+02     0.176903505E-01     0.221321954E-01
     0.988440020E+00     0.117858129E+02     0.115891438E+02     0.115884984E+02     0.115817031E+02     0.173365712E-01     0.217089304E-01
     0.988689490E+00     0.118090677E+02     0.116112418E+02     0.116106233E+02     0.116044489E+02     0.169855857E-01     0.212881578E-01
     0.988936250E+00     0.118321101E+02     0.116331360E+02     0.116325435E+02     0.116269861E+02     0.166374382E-01     0.208699556E-01
     0.989180300E+00     0.118549387E+02     0.116548253E+02     0.116542581E+02     0.116493137E+02     0.162921589E-01     0.204543850E-01
     0.989421650E+00     0.118775532E+02     0.116763094E+02     0.116757667E+02     0.116714312E+02     0.159497632E-01     0.200414893E-01
     0.989660290E+00     0.118999516E+02     0.116975864E+02     0.116970673E+02     0.116933367E+02     0.156102948E-01     0.196313457E-01
     0.989896220E+00     0.119221324E+02     0.117186550E+02     0.117181589E+02     0.117150290E+02     0.152737832E-01     0.192240139E-01
     0.990129440E+00     0.119440945E+02     0.117395143E+02     0.117390404E+02     0.117365067E+02     0.149402573E-01     0.188195531E-01
     0.990359950E+00     0.119658368E+02     0.117601632E+02     0.117597106E+02     0.117577689E+02     0.146097461E-01     0.184180222E-01
     0.990587750E+00     0.119873580E+02     0.117806004E+02     0.117801686E+02     0.117788143E+02     0.142822782E-01     0.180194795E-01
     0.990812840E+00     0.120086569E+02     0.118008251E+02     0.118004133E+02     0.117996419E+02     0.139578819E-01     0.176239828E-01
     0.991035220E+00     0.120297324E+02     0.118208361E+02     0.118204436E+02     0.118202504E+02     0.136365853E-01     0.172315896E-01
     0.991254880E+00     0.120505823E+02     0.118406314E+02     0.118402575E+02     0.118406379E+02     0.133184308E-01     0.168423745E-01
     0.991471830E+00     0.120712065E+02     0.118602109E+02     0.118598551E+02     0.118608041E+02     0.130034316E-01     0.164563763E-01
     0.991686070E+00     0.120916038E+02     0.118795737E+02     0.118792352E+02     0.118807480E+02     0.126916151E-01     0.160736509E-01
     0.991897590E+00     0.121117721E+02     0.118987177E+02     0.118983959E+02     0.119004676E+02     0.123830229E-01     0.156942717E-01
     0.992106410E+00     0.121317123E+02     0.119176438E+02     0.119173381E+02     0.119199636E+02     0.120776527E-01     0.153182577E-01
     0.992312500E+00     0.121514203E+02     0.119363483E+02     0.119360581E+02     0.119392322E+02     0.117755749E-01     0.149457174E-01
     0.992515880E+00     0.121708971E+02     0.119548319E+02     0.119545567E+02     0.119582742E+02     0.114767867E-01     0.145766686E-01
     0.992716540E+00     0.121901405E+02     0.119730929E+02     0.119728320E+02     0.119770876E+02     0.111813287E-01     0.142111829E-01
     0.992914490E+00     0.122091504E+02     0.119911311E+02     0.119908840E+02     0.119956724E+02     0.108892121E-01     0.138492950E-01
     0.993109720E+00     0.122279249E+02     0.120089448E+02     0.120087108E+02     0.120140266E+02     0.106004772E-01     0.134910754E-01
     0.993302230E+00     0.122464629E+02     0.120265328E+02     0.120263116E+02     0.120321492E+02     0.103151491E-01     0.131365760E-01
     0.993492020E+00     0.122647633E+02     0.120438944E+02     0.120436854E+02     0.120500391E+02     0.100332530E-01     0.127858481E-01
     0.993679090E+00     0.122828252E+02     0.120610286E+02     0.120608313E+02     0.120676955E+02     0.975481344E-02     0.124389424E-01
     0.993863440E+00     0.123006476E+02     0.120779345E+02     0.120777483E+02     0.120851174E+02     0.947985489E-02     0.120959089E-01
     0.994045080E+00     0.123182303E+02     0.120946121E+02     0.120944367E+02     0.121023047E+02     0.920838650E-02     0.117567786E-01
     0.994223990E+00     0.123355706E+02     0.121110587E+02     0.121108935E+02     0.121192547E+02     0.894046199E-02     0.114216378E-01
     0.994400180E+00     0.123526684E+02     0.121272743E+02     0.121271189E+02     0.121359673E+02     0.867608996E-02     0.110905162E-01
     0.994573650E+00     0.123695228E+02     0.121432581E+02     0.121431121E+02     0.121524416E+02     0.841529361E-02     0.107634615E-01
     0.994744400E+00     0.123861328E+02     0.121590093E+02     0.121588722E+02     0.121686767E+02     0.815809587E-02     0.104405209E-01
     0.994912420E+00     0.124024965E+02     0.121745260E+02     0.121743975E+02     0.121846708E+02     0.790453445E-02     0.101217599E-01
     0.995077730E+00     0.124186149E+02     0.121898093E+02     0.121896889E+02     0.122004249E+02     0.765460147E-02     0.980718654E-02
     0.995240310E+00     0.124344853E+02     0.122048566E+02     0.122047439E+02     0.122159363E+02     0.740834917E-02     0.949688413E-02
     0.995400160E+00     0.124501067E+02     0.122196670E+02     0.122195617E+02     0.122312040E+02     0.716579929E-02     0.919089750E-02
     0.995557290E+00     0.124654793E+02     0.122342406E+02     0.122341424E+02     0.122462282E+02     0.692695807E-02     0.888925162E-02
     0.995711700E+00     0.124806021E+02     0.122485768E+02     0.122484852E+02     0.122610081E+02     0.669184654E-02     0.859198986E-02
     0.995863380E+00     0.124954733E+02     0.122626738E+02     0.122625885E+02     0.122755419E+02     0.646050069E-02     0.829917428E-02
     0.996012340E+00     0.125100931E+02     0.122765317E+02     0.122764524E+02     0.122898297E+02     0.623292570E-02     0.801082772E-02
     0.996158570E+00     0.125244598E+02     0.122901490E+02     0.122900753E+02     0.123038699E+02     0.600915696E-02     0.772701105E-02
     0.996302070E+00     0.125385724E+02     0.123035249E+02     0.123034566E+02     0.123176616E+02     0.578921428E-02     0.744776516E-02
     0.996442850E+00     0.125524312E+02     0.123166595E+02     0.123165963E+02     0.123312050E+02     0.557310178E-02     0.717311075E-02
     0.996580900E+00     0.125660344E+02     0.123295513E+02     0.123294929E+02     0.123444984E+02     0.536085394E-02     0.690310681E-02
     0.996716220E+00     0.125793813E+02     0.123421996E+02     0.123421457E+02     0.123575412E+02     0.515248956E-02     0.663779220E-02
